leg,sym,pass,score,nbpR,segpos,rf,oneop,ops,win,sizing,smaP,slowP,mult,step,tpR,trailR,half,mgmtTF,stack,extop1R,nmonster,addtrig,lineplace,nback,buffer,segpos_ex3,h1R,h2R,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129
BtcGF,BTCUSDc,36,19.918,29.877,4,1.8456,32.63,369,30.3523,1,9,0,0.01,1.1,2.0,0.0,1.0,16385,1,20.129,13,0,2,0,0.0,2,16.887,12.99,5.964,3.952,-1.027,-1.0,-1.0,1.991,-0.015,-3.0,1.994,7.848,-3.0,-2.007,-0.008,-3.0,-4.0,4.983,1.993,-1.008,-2.006,-3.016,2.311,2.526,9.658,-2.013,-1.002,5.306,1.25,-3.001,0.978,-1.0,-3.0,1.141,-1.015,-1.007,-4.0,10.743,-2.0,1.55,-2.0,-3.0,-0.05,-2.0,-1.0,-4.0,1.98,3.977,-0.045,2.998,-3.0,0.0,0.0,-1.0,-1.0,3.971,-1.0,-1.0,0.0,-1.0,1.993,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.008,1.997,-2.0,-2.0,1.218,5.775,0.992,-1.013,0.068,2.991,4.157,-0.008,-4.0,-1.022,0.177,-2.011,-0.002,-3.0,-0.965,2.966,-0.021,-2.018,-2.001,1.986,4.953,-2.001,-5.0,0.983,10.314,3.05,-2.005,-4.0,2.984,-3.006,4.63,-6.0,-3.0,5.866,-2.0,-5.0,-1.015,12.986,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,60,17.8073,26.711,4,1.2961,20.67,388,39.1753,1,9,0,0.01,1.1,1.5,0.0,1.0,16385,1,21.19,2,0,2,0,0.2,3,-0.201,26.912,4.472,2.97,-1.52,2.746,-1.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-2.505,-0.506,-3.0,-0.07,4.752,0.995,0.989,-2.504,-1.028,2.989,-1.501,2.835,-2.51,-1.501,2.353,-0.5,-3.5,-1.016,-1.5,-0.505,1.958,-1.511,-1.505,-4.0,7.508,-2.0,1.154,-2.0,-3.0,-0.534,-2.0,-1.0,-4.0,3.471,4.978,-0.536,2.0,-3.0,0.0,0.0,-1.0,1.485,2.978,-1.0,-1.0,0.0,-1.0,1.494,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,-0.506,1.498,1.943,-2.0,0.5,3.33,0.494,4.959,1.791,1.494,0.752,6.652,2.457,-1.516,1.56,-2.508,-0.502,-3.0,0.934,1.971,3.924,-2.513,-2.501,0.989,3.465,-2.5,-2.507,5.216,4.018,1.916,-2.504,-2.502,6.262,-3.504,0.664,-6.0,1.247,4.493,-2.0,-5.0,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,34,27.8508,33.421,5,1.2414,94.0,384,29.1667,1,13,0,0.01,1.1,2.0,0.0,0.5,16385,1,2.004,5,0,2,0,0.0,3,4.784,28.637,5.964,3.952,0.963,-1.0,-3.0,2.138,-0.015,-3.0,1.994,1.954,-3.0,-2.007,-1.008,-3.0,-3.999,4.983,1.993,-1.008,-0.013,-3.016,-1.022,-1.002,-2.006,-2.013,0.105,3.857,-0.001,-3.001,2.444,-1.0,-3.0,0.8,-5.0,-1.007,-4.0,31.411,-2.0,-1.027,-2.0,-3.0,1.034,-3.0,-1.0,-4.0,-3.0,3.977,-1.002,2.998,-3.0,0.0,-1.0,0.0,2.4,3.971,-1.0,-1.0,0.0,-1.0,1.993,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-2.0,1.997,-2.0,-2.0,1.218,8.159,0.992,-1.013,0.068,2.991,1.981,-0.008,0.605,-1.022,-3.804,-2.011,-0.003,-3.002,-4.0,2.966,14.245,-3.018,-4.002,1.986,4.953,13.627,-5.0,1.054,2.531,3.179,-2.005,-2.003,1.984,-3.006,13.589,-6.0,-4.0,-0.538,-3.0,-2.004,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,37,70.209,70.209,6,3.8494,50.98,362,31.768,1,11,0,0.01,1.1,2.0,0.0,1.0,16385,1,34.413,9,0,2,0,0.0,4,14.087,56.122,5.964,3.952,-1.027,-1.0,-1.0,1.991,-0.015,-3.0,1.994,1.954,-3.0,-2.007,-0.008,-3.0,-1.025,4.983,1.993,-1.008,-2.006,-3.016,2.311,-1.002,9.658,-2.013,-1.002,5.306,-0.001,-3.001,0.978,-1.0,-3.0,1.141,-1.015,-1.007,-4.0,10.743,-2.0,-2.028,-2.0,-3.0,-0.05,-2.0,-1.0,-4.0,1.98,3.977,-0.045,2.998,-3.0,0.0,0.0,-1.0,7.469,3.971,-1.0,-1.0,0.0,-1.0,1.993,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.008,1.997,-2.0,-2.0,1.218,5.775,0.992,-1.013,0.068,2.991,2.551,-0.008,0.605,-1.022,0.177,-2.011,-0.003,-3.0,-0.965,2.966,2.938,-2.018,-2.001,35.786,4.953,-2.001,-5.0,0.983,4.086,3.05,-2.005,-4.0,2.984,-3.006,13.589,-2.0,-4.0,5.53,-2.0,-3.0,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,75,0.801,1.602,3,0.068,973.66,383,29.765,1,15,0,0.01,1.1,2.0,0.0,0.5,16385,1,-13.996,4,0,2,0,0.2,2,3.277,-1.675,5.964,3.952,0.963,-1.0,-3.0,2.138,-0.015,-3.0,1.994,1.954,-3.0,-2.007,-0.008,-3.0,-4.0,4.983,1.993,-1.008,-0.013,-3.016,-1.022,-1.002,8.271,-2.013,0.105,-1.009,-0.001,-3.001,2.444,-1.0,-3.0,0.8,-5.0,-1.007,-4.0,15.592,-2.0,-1.028,-2.0,-3.0,1.034,-3.0,-1.0,-3.999,2.54,3.977,-1.002,2.998,-3.0,0.0,-1.0,0.0,4.762,3.971,-1.0,-1.0,0.0,-1.0,1.993,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-2.0,1.997,-2.0,-2.0,1.218,6.948,0.992,-1.013,0.068,2.991,1.931,2.971,2.586,-1.022,-3.804,-2.011,-0.003,-3.002,-4.0,1.966,4.953,-3.018,-4.002,1.986,4.953,4.644,-5.0,0.983,3.41,3.179,-2.005,-4.0,1.984,-3.006,-1.033,-6.0,-4.0,0.537,-3.0,-2.004,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,71,6.9393,10.409,4,0.3548,74.27,370,34.0541,1,15,0,0.01,1.1,1.75,0.0,1.0,16385,1,2.678,3,0,2,0,0.2,4,-3.744,14.153,5.219,3.465,-1.274,3.721,-1.0,1.492,-0.514,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,-4.0,4.229,1.494,-1.257,-2.255,-3.264,7.461,-1.252,5.552,-2.261,-1.251,-1.258,-0.25,-3.251,-0.519,-1.25,-3.0,1.211,-1.263,-1.256,-4.0,7.381,-2.0,-1.275,-2.0,-3.0,-0.289,-2.0,-1.0,-3.999,4.891,5.974,-0.29,2.498,-3.0,0.0,0.0,-1.0,1.733,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.257,1.747,-2.0,-2.0,0.736,5.92,0.743,1.468,-0.813,2.244,0.35,5.419,-1.273,-1.269,2.368,-2.259,-0.253,-3.0,-0.283,2.469,5.917,-2.266,-2.251,1.487,4.208,3.208,-5.0,0.485,0.477,2.258,-0.512,-1.252,2.486,-3.255,-1.28,-6.0,-3.0,9.694,-2.0,-3.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,121,6.7265,13.453,3,0.671,16.36,420,49.5238,1,11,0,0.01,1.1,1.0,0.0,0.5,16385,1,11.252,0,0,2,0,0.6,3,0.32,13.133,2.982,2.979,-1.019,1.368,0.734,3.206,1.977,-0.029,0.997,-0.013,-1.005,-1.005,-2.004,-1.004,-0.01,1.988,2.015,-0.007,-2.006,-2.018,-0.023,-0.001,1.355,-3.006,2.969,-0.013,0.999,-4.0,-0.318,0.0,0.995,2.039,2.818,-2.004,-2.02,-0.278,-1.014,-0.224,-2.0,-3.0,-3.0,-3.0,1.156,-0.003,2.794,3.01,-3.0,1.0,-3.0,0.0,-1.0,0.0,0.99,1.986,0.995,-1.0,0.0,2.634,0.996,0.991,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.999,-1.0,0.0,0.0,0.998,-0.014,0.517,0.998,-0.013,-2.0,0.0,1.988,-0.004,5.15,-1.011,-0.004,-2.01,3.697,0.972,-1.017,0.033,-0.585,1.994,-1.016,-0.028,0.976,2.888,-2.012,-1.209,-0.007,1.975,1.99,2.725,-0.022,4.744,-0.017,-3.003,-3.001,-0.008,-4.003,-1.012,-5.005,-2.226,3.898,3.221,-2.003,-0.008,2.982,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,65,19.43,29.145,4,0.8952,42.19,392,32.6531,1,11,0,0.01,1.1,1.75,0.0,0.5,16385,1,16.85,7,0,2,0,0.2,4,2.044,27.101,5.219,3.465,0.467,2.993,-1.0,1.978,-0.514,-3.0,1.745,1.457,-3.0,-2.256,-1.257,-3.0,-1.273,5.276,1.494,-1.257,-0.511,-3.264,8.651,-1.252,5.552,-0.52,-0.168,4.064,-0.25,-3.251,0.755,-1.25,-3.0,1.851,-5.0,-1.256,-4.0,5.869,-2.0,-2.275,-2.0,-3.0,-4.0,-3.0,-1.0,-4.0,7.285,6.023,-1.251,2.498,-3.0,0.0,-1.0,0.0,1.733,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.491,1.747,-2.0,-2.0,0.736,4.081,0.743,1.468,-0.813,2.244,-0.035,5.419,-1.273,-1.269,-1.364,-2.259,-0.253,-3.252,-4.0,2.469,8.13,-2.266,-4.251,8.632,4.208,-2.25,-5.0,0.96,5.355,2.163,-0.512,-1.252,1.486,-3.255,6.163,-2.0,-5.0,14.471,-3.0,-2.253,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,76,32.0733,38.488,5,2.3776,25.33,369,30.6233,1,9,0,0.01,1.1,2.0,0.0,1.0,16385,1,28.74,14,0,2,0,0.2,3,16.887,21.601,5.964,3.952,-1.027,-1.0,-1.0,1.991,-0.015,-3.0,1.994,7.848,-3.0,-2.007,-0.008,-3.0,-4.0,4.983,1.993,-1.008,-2.006,-3.016,2.311,2.526,9.658,-2.013,-1.002,5.306,1.25,-3.001,0.978,-1.0,-3.0,1.141,-1.015,-1.007,-4.0,10.743,-2.0,1.55,-2.0,-3.0,-0.05,-2.0,-1.0,-4.0,1.98,3.977,-0.045,2.998,-3.0,0.0,0.0,-1.0,-1.0,3.971,-1.0,-1.0,0.0,-1.0,1.993,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.008,1.997,-2.0,-2.0,1.218,5.775,0.992,-1.013,0.068,2.991,4.157,-0.008,-4.0,-1.022,0.177,-2.011,-0.002,-3.0,-0.965,2.966,8.59,-2.018,-2.001,1.986,4.953,-2.001,-5.0,0.983,10.314,3.05,-2.005,-4.0,2.984,-3.006,4.63,-6.0,-3.0,5.866,-2.0,-5.0,-1.015,12.986,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,149,4.4773,6.716,4,0.2142,64.35,367,34.3324,1,11,0,0.01,1.1,1.75,0.0,1.0,16385,1,2.394,0,0,2,0,0.6,3,-4.961,11.677,5.219,3.465,-1.274,3.383,-1.0,1.492,-0.514,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,0.727,2.526,1.494,-1.257,-2.255,-3.264,4.787,-1.252,3.0,-2.261,-1.251,4.064,-0.25,-3.251,-0.519,-1.25,-3.0,1.211,-1.263,-1.256,-4.0,3.25,-2.0,-2.275,-2.0,-3.0,-0.289,-2.0,-1.0,-4.0,5.024,5.974,-0.29,2.498,-3.0,0.0,0.0,-1.0,1.733,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-2.0,1.747,-2.0,-2.0,0.736,4.081,0.743,1.469,-1.361,2.244,0.45,5.419,-1.273,-1.269,2.368,-2.259,-0.253,-3.0,-1.283,2.469,2.192,-2.266,-2.251,3.315,4.208,2.331,-5.0,0.485,3.308,2.163,-0.512,-1.252,2.486,-3.255,0.572,-2.0,-4.0,8.433,-2.0,-3.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,98,28.6733,43.01,4,1.5753,14.95,395,38.481,1,13,0,0.01,1.1,1.5,0.0,0.5,16385,1,36.58,5,0,2,0,0.4,3,-4.746,47.756,4.472,2.97,-0.028,4.793,-2.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-2.505,-1.506,-3.0,-1.522,4.752,0.995,0.989,-1.009,-1.028,1.464,-1.501,1.552,-2.51,-0.453,2.154,-0.5,-3.5,0.066,-1.5,-0.505,2.409,-5.0,-1.505,-4.0,7.183,-2.0,-0.023,-2.0,-3.0,0.208,-3.0,-1.0,-4.0,0.984,4.978,-1.501,2.0,-3.0,0.0,-1.0,0.0,1.485,2.978,-1.0,-1.0,0.0,-1.0,1.494,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,5.529,1.498,3.205,-2.0,0.5,4.892,0.494,4.959,2.015,1.494,-0.631,9.374,2.457,-1.516,-1.924,-2.508,-0.503,-3.0,1.979,1.971,7.867,-0.513,2.929,0.989,3.465,2.415,-2.507,4.884,0.965,1.978,-2.504,-1.004,0.988,-3.504,-0.139,-6.0,2.083,4.834,-2.0,1.299,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,109,17.6658,21.199,5,0.7747,25.68,370,34.5946,1,11,0,0.01,1.1,1.75,0.0,1.0,16385,1,15.756,1,0,2,0,0.4,3,0.652,20.547,5.219,3.465,-1.274,3.721,-1.0,1.492,-0.514,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,-1.273,5.276,1.494,-1.257,-2.255,-3.264,6.847,-1.252,4.187,-2.261,-1.251,4.064,-0.25,-3.251,-0.519,-1.25,-3.0,1.211,-1.263,-1.256,-4.0,4.528,-2.0,-2.275,-2.0,-3.0,-0.289,-2.0,-1.0,-4.0,5.024,5.974,-0.29,2.498,-3.0,0.0,0.0,-1.0,1.733,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.257,1.747,-2.0,-2.0,0.736,4.081,0.743,1.468,-0.813,2.244,0.45,5.419,-1.273,-1.269,2.368,-2.259,-0.253,-3.0,-1.283,2.469,2.192,-2.266,-2.251,4.639,4.208,3.737,-5.0,0.485,3.308,2.163,-0.512,-1.252,2.486,-3.255,1.97,-2.0,-4.0,10.885,-2.0,-3.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,96,15.296,30.592,3,1.5297,20.62,402,37.3134,1,9,0,0.01,1.1,1.5,0.0,0.5,16385,1,24.284,4,0,2,0,0.4,2,4.954,25.638,4.472,2.97,-0.028,2.045,-2.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-2.505,-1.506,-3.0,-0.07,4.752,0.995,0.989,-1.009,-1.028,2.989,-1.501,1.557,-1.018,-0.453,2.353,-0.5,-3.5,0.066,-1.5,-0.505,2.409,0.836,-1.505,-4.0,9.839,-2.0,1.155,-2.0,-3.0,-3.0,-3.0,-1.0,-4.0,4.257,5.018,-1.501,2.0,-3.0,0.0,-1.0,0.0,1.485,2.978,-1.0,-1.0,0.0,-1.0,1.494,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,-0.008,1.498,1.943,-2.0,0.5,3.33,0.494,4.959,1.791,1.494,0.153,9.374,3.956,-1.516,-1.924,-2.508,-0.502,-3.0,1.767,-0.503,7.867,-2.513,0.258,0.989,3.465,2.138,-2.507,1.229,1.536,1.916,-2.504,-2.502,0.988,-3.504,-0.208,-6.0,-4.0,5.304,-2.0,1.442,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,153,22.6467,27.176,5,1.1859,22.73,365,30.9589,1,11,0,0.01,1.1,2.0,0.0,0.5,16385,1,20.999,4,0,2,0,0.6,4,9.093,18.083,5.964,3.952,0.963,-1.0,-1.0,2.824,-0.015,-3.0,1.994,1.954,-3.0,-2.007,-1.008,-3.0,0.975,6.296,1.993,-1.008,0.548,-3.016,1.204,-1.002,6.171,-2.013,0.23,5.306,-0.001,-3.001,2.444,-1.0,-3.0,1.8,0.94,-1.007,-4.0,5.936,-2.0,-2.028,-2.0,-3.0,-3.0,-3.0,-1.0,-4.0,4.055,4.034,-3.0,2.998,-3.0,0.0,-1.0,0.0,3.647,3.971,-1.0,-1.0,0.0,-1.0,1.993,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-2.0,1.997,-2.0,-2.0,1.218,5.775,0.992,-1.012,-0.622,2.991,1.981,2.971,0.605,-1.022,-3.804,-2.011,-0.003,-3.0,-4.0,2.966,6.857,-2.018,0.168,4.364,4.953,3.329,-5.0,1.476,6.22,3.05,-2.005,-4.0,1.984,-3.006,1.311,-2.0,-4.0,5.434,-2.0,-3.0,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,140,11.0115,22.023,3,0.811,14.82,385,39.7403,1,9,0,0.01,1.1,1.5,0.0,1.0,16385,1,18.759,0,0,2,0,0.6,3,-7.902,29.925,4.472,2.97,-1.52,2.531,-1.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-2.505,-0.506,-3.0,1.418,2.252,0.995,0.989,-2.504,-1.028,2.482,-1.501,0.433,-2.51,-1.501,2.353,-0.5,-3.5,-1.016,-1.5,-0.505,1.958,-1.511,-1.505,-4.0,4.685,-2.0,0.412,-2.0,-3.0,-0.534,-2.0,-1.0,-4.0,3.471,4.978,-0.536,2.0,-3.0,0.0,0.0,-1.0,1.485,2.978,-1.0,-1.0,0.0,-1.0,1.494,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,3.158,1.498,1.584,-2.0,0.5,3.33,0.494,4.959,1.385,1.494,0.752,6.652,2.457,-1.516,1.56,-2.508,-0.503,-3.0,0.934,1.971,3.924,-2.513,-2.501,0.989,3.465,1.215,-2.507,3.522,4.018,1.916,-2.504,-2.502,4.814,-3.504,-1.196,-6.0,-0.223,3.731,-2.0,-1.367,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,82,12.7425,25.485,3,1.3378,15.37,422,50.0,1,13,0,0.01,1.1,1.0,0.0,0.5,16385,1,21.568,0,0,2,0,0.4,3,-0.197,25.682,2.982,2.979,-1.019,2.733,0.12,2.985,1.977,-0.029,0.997,-0.013,-1.005,-1.005,-2.004,-1.004,-0.01,1.988,2.015,-0.007,-2.006,-2.018,-0.023,-0.001,1.355,-3.006,2.969,-0.013,0.999,-4.0,-0.318,0.0,0.995,2.039,-1.003,-2.004,-0.732,-1.009,-1.014,1.631,-2.0,-3.0,-0.629,-3.0,0.969,-0.003,-0.011,2.986,-2.001,1.0,-3.0,0.0,-1.0,0.0,0.99,1.986,0.995,-1.0,0.0,3.162,0.996,0.991,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.999,-1.0,0.0,0.0,0.998,-0.014,1.616,0.998,-0.013,-2.0,0.0,1.988,-0.004,5.15,-1.011,-0.004,-2.01,4.304,0.972,-1.017,0.033,-0.585,1.994,-1.016,1.237,0.976,3.404,2.908,-0.525,-0.007,1.975,1.99,2.268,1.973,4.389,-0.017,-3.003,-2.002,-0.008,-4.003,-1.012,-5.005,-0.802,2.189,4.262,-2.003,-0.008,2.982,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,67,-0.8607,-1.291,4,-0.0474,0.0,389,31.8766,1,15,0,0.01,1.1,1.75,0.0,0.5,16385,1,-14.526,4,0,2,0,0.2,3,3.041,-4.332,5.219,3.465,0.467,5.414,-3.0,1.492,-0.514,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,-4.0,4.229,1.494,-1.257,-0.511,-3.264,7.461,-1.252,5.552,-2.261,-0.168,-1.258,-0.25,-3.251,0.755,-1.25,-3.0,1.851,-5.0,-1.256,-4.0,11.979,-2.0,-1.275,-2.0,-3.0,0.626,-3.0,-1.0,-3.999,5.296,5.974,-1.251,2.498,-3.0,0.0,-1.0,0.0,4.123,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-2.0,1.747,-2.0,-2.0,0.736,5.92,0.743,1.468,-0.813,2.244,-0.076,2.224,0.46,-1.269,-1.364,-2.259,-0.253,-3.252,-4.0,1.469,4.205,-3.266,-4.251,1.487,4.208,3.208,-5.0,0.485,2.524,2.258,-0.512,-1.252,1.486,-3.255,-1.28,-6.0,-4.0,6.459,-3.0,-2.253,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,69,24.5167,29.42,5,1.2003,31.15,370,34.3243,1,11,0,0.01,1.1,1.75,0.0,1.0,16385,1,20.257,5,0,2,0,0.2,4,6.674,22.746,5.219,3.465,-1.274,3.721,-1.0,1.492,-0.514,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,-1.273,5.276,1.494,-1.257,-2.255,-3.264,8.651,-1.252,5.552,-2.261,-1.251,4.064,-0.25,-3.251,-0.519,-1.25,-3.0,1.211,-1.263,-1.256,-4.0,7.381,-2.0,-2.275,-2.0,-3.0,-0.289,-2.0,-1.0,-4.0,5.024,5.974,-0.29,2.498,-3.0,0.0,0.0,-1.0,1.733,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.257,1.747,-2.0,-2.0,0.736,4.081,0.743,1.468,-0.813,2.244,0.45,5.419,-1.273,-1.269,2.368,-2.259,-0.253,-3.0,-1.283,2.469,2.192,-2.266,-2.251,8.632,4.208,-2.25,-5.0,0.485,3.308,2.163,-0.512,-1.252,2.486,-3.255,6.163,-2.0,-4.0,10.885,-2.0,-3.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,105,19.1983,23.038,5,0.7146,40.29,382,32.9843,1,11,0,0.01,1.1,1.75,0.0,0.5,16385,1,13.757,5,0,2,0,0.4,4,0.451,22.587,5.219,3.465,0.467,2.993,-1.0,1.978,-0.514,-3.0,1.745,1.457,-3.0,-2.256,-1.257,-3.0,-1.273,5.276,1.494,-1.257,-0.511,-3.264,6.847,-1.252,4.187,-0.52,-0.168,4.064,-0.25,-3.251,0.755,-1.25,-3.0,1.851,-5.0,-1.256,-4.0,5.185,-2.0,-2.275,-2.0,-3.0,-3.0,-3.0,-1.0,-4.0,7.285,6.023,-1.251,2.498,-3.0,0.0,-1.0,0.0,1.733,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.491,1.747,-2.0,-2.0,0.736,4.081,0.743,1.468,-0.813,2.244,-0.035,2.224,-1.273,-1.269,-1.364,-2.259,-0.253,-3.0,-4.0,2.469,7.379,-2.266,1.149,4.639,4.208,3.737,-5.0,0.96,5.355,2.163,-0.512,-1.252,1.486,-3.255,1.97,-2.0,-5.0,11.457,-2.0,-3.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
