leg,sym,pass,score,nbpR,segpos,rf,oneop,ops,win,sizing,smaP,slowP,mult,step,tpR,trailR,half,mgmtTF,stack,extop1R,nmonster,addtrig,lineplace,nback,buffer,segpos_ex3,h1R,h2R,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129
BtcGF,BTCUSDc,0,39.6433,59.465,4,2.5442,11.64,420,39.0476,1,13,0,0.01,1.1,1.5,0.0,0.0,16385,1,52.545,5,0,2,0,0.4,4,-2.268,61.733,4.719,2.97,-0.028,4.793,-2.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-1.972,-1.506,-3.0,-1.522,4.752,0.995,0.989,-1.009,-0.752,1.464,-1.501,1.552,-1.018,1.036,2.021,-0.5,-3.5,-0.646,-1.5,-0.505,2.071,2.329,-1.505,-4.0,6.906,-2.0,-0.023,-2.0,-3.0,-3.0,-3.0,-2.0,-5.0,0.984,4.978,-1.501,2.0,-3.0,0.485,-1.0,0.0,0.485,0.938,1.335,-1.0,0.0,-1.0,1.975,0.0,4.469,0.0,-1.0,2.933,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1.499,-2.0,0.0,0.0,1.498,-2.0,7.237,1.488,3.205,-3.0,0.5,3.201,1.973,4.959,1.015,1.494,0.369,10.773,2.457,-1.516,-2.005,-2.508,-0.503,-3.0,1.979,1.971,7.086,-0.513,2.527,-0.011,2.465,2.415,-2.507,4.884,4.532,1.978,-2.504,-1.004,4.653,-3.504,-0.139,-3.687,2.083,5.003,-2.0,1.058,0.488,3.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,1,36.278,54.417,4,2.2436,12.43,419,38.9021,1,14,0,0.01,1.1,1.5,0.0,0.0,16385,1,47.654,5,0,2,0,0.4,3,-0.983,55.4,4.719,2.97,-0.028,4.711,-2.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-1.972,-0.506,-3.0,-1.522,4.752,0.995,0.989,-1.009,-0.752,1.464,-1.501,1.557,-1.018,1.036,-1.507,-0.5,-3.5,0.066,-1.5,-0.505,2.071,2.468,-1.505,-4.0,5.181,-2.0,-0.023,-2.0,-3.0,-3.0,-2.0,-2.0,-5.0,3.721,4.978,-1.501,2.0,-3.0,0.485,-1.0,0.0,2.512,0.938,1.335,-1.0,0.0,-1.0,1.975,0.0,4.469,0.0,-1.0,2.933,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1.499,-2.0,0.0,0.0,1.498,-2.0,7.257,1.488,3.087,-3.0,0.5,3.201,1.973,4.959,1.015,1.494,0.369,9.574,2.457,-1.516,-1.452,-2.508,-0.503,-4.0,-4.0,1.971,7.083,-0.513,2.339,-0.011,2.465,1.772,-2.507,5.216,4.532,1.978,-2.504,-1.004,4.653,-3.504,-0.139,-3.687,2.061,5.79,-2.0,1.185,0.488,3.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
