leg,sym,pass,score,nbpR,segpos,rf,oneop,ops,win,sizing,smaP,slowP,mult,step,tpR,trailR,half,mgmtTF,stack,extop1R,nmonster,addtrig,lineplace,nback,buffer,segpos_ex3,h1R,h2R,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129
GoldS210,XAUUSDc,102,-2.436,-7.308,2,-0.1436,0.0,487,32.2382,1,5,150,0.015,2.0,1.25,0.0,0.5,15,1,-18.085,7,1,0,0,0.4,2,-34.483,27.175,0.0,0.0,0.0,0.0,0.0,1.842,-0.48,-1.328,-1.756,-3.0,-4.427,10.098,-0.755,-4.0,-0.161,-4.0,0.93,-3.0,-3.0,-3.0,-3.73,-0.442,2.148,-2.508,1.359,2.5,-4.0,-3.0,-2.676,-5.0,-4.0,-4.0,10.174,-1.631,2.555,1.548,-3.905,1.849,0.114,-0.519,-3.0,1.768,0.784,-2.0,0.408,-4.0,-4.0,4.469,1.695,-3.757,-1.38,0.741,-1.351,2.663,-1.0,-3.494,-1.692,-2.485,-3.0,1.893,12.467,-2.011,-3.0,14.983,-1.708,0.071,5.952,2.359,-3.0,0.015,1.887,0.519,0.716,5.164,-1.303,-3.0,-2.0,0.328,-2.747,4.695,0.156,3.851,-3.998,2.579,1.092,-0.663,-1.0,-2.45,1.18,1.893,-4.0,-0.548,-1.294,-2.731,-2.805,8.9,0.574,0.879,0.932,3.661,0.0,0.375,-2.0,0.287,-2.8,2.325,0.258,-1.718,4.731,5.01,-7.0,-5.0,1.221,5.538,-1.698,0.768,-4.764,2.959,1.698,1.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,95,15.8692,19.043,5,0.7222,27.07,498,42.1687,1,5,270,0.015,2.0,1.0,0.0,0.5,15,1,13.888,1,1,0,0,0.4,5,-8.482,27.525,0.0,0.0,0.0,0.0,0.0,1.12,-0.992,0.155,-0.014,-4.0,1.555,5.236,1.104,-4.0,1.033,-4.001,-2.999,3.727,-1.11,-3.0,-1.673,-0.807,0.578,-3.985,-0.602,0.971,3.749,1.776,-2.006,-5.0,-1.929,-4.0,0.833,-2.001,-0.502,5.486,3.274,1.964,-0.604,1.931,-3.0,2.343,0.121,-2.0,0.034,-1.803,-4.0,4.379,-0.423,-4.007,6.598,2.896,-0.577,1.657,-1.0,-4.005,-2.007,-0.919,-3.0,1.317,7.647,2.917,-3.0,7.946,3.642,-0.916,3.233,1.644,1.016,0.27,5.729,-0.027,-2.0,4.038,0.257,-3.0,-0.766,0.442,-3.0,3.114,-0.909,3.905,-1.911,1.456,0.729,-0.957,-1.0,4.063,-3.008,-0.149,-4.0,-1.905,1.061,-1.81,-0.582,5.503,0.116,2.322,-0.438,2.176,0.0,0.178,-2.0,1.006,-3.042,1.585,1.497,0.007,2.992,5.419,-2.844,-5.0,0.008,6.764,-1.994,0.079,-2.498,0.018,0.078,-0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,89,-25.5402,-153.241,1,-0.8908,0.0,473,13.7421,1,5,270,0.015,2.3,2.0,0.0,0.5,15,1,-173.567,10,1,0,0,0.25,0,-119.874,-33.367,0.0,0.0,0.0,0.0,0.0,2.551,-1.611,-5.0,-1.002,-4.0,-4.0,-1.977,-0.006,-4.0,-3.0,-5.0,-3.0,-2.999,-3.0,-3.0,-6.0,-5.0,-4.0,-6.0,-4.0,-2.005,1.598,-3.0,-4.999,-5.0,-4.0,-4.0,-0.807,-0.717,-6.0,0.865,-5.0,-1.727,-3.0,1.331,-3.0,1.961,1.396,-2.0,-2.0,-4.0,-4.0,5.819,-0.946,-0.723,-0.718,-0.937,-5.999,0.904,-1.0,-1.854,-4.0,-0.277,-3.0,-1.0,-2.444,5.449,-3.0,14.045,-4.0,-1.861,-1.393,-3.999,1.152,-5.999,-2.998,0.035,-3.0,0.305,-3.0,-3.0,-2.0,6.317,-1.967,0.99,-4.0,-0.292,-4.0,9.348,0.556,-2.998,-1.0,1.368,-4.0,0.179,-4.0,0.015,-1.172,-4.0,-6.0,-2.761,-2.0,-4.999,-1.471,13.253,0.0,-5.999,-2.0,-2.0,-2.048,7.765,-1.972,3.49,-2.0,29.41,-6.0,-5.0,2.908,-1.442,-4.0,-0.784,-6.0,2.288,-3.999,-1.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,73,43.265,86.53,3,1.3321,123.31,466,22.103,1,5,210,0.015,1.7,1.75,0.0,0.5,15,1,-20.166,11,1,0,0,0.25,1,-17.6,104.13,0.0,0.0,0.0,0.0,0.0,2.374,0.665,-4.0,-1.256,-3.0,-5.0,2.583,-0.257,-4.0,-3.0,-4.0,-2.0,-2.999,-3.0,-3.0,11.207,-1.671,-0.268,-6.0,-1.19,-1.255,-3.212,-3.0,2.071,-5.0,-3.0,-4.0,-0.997,-1.268,1.72,-1.0,-5.0,3.735,1.282,0.522,-3.0,4.469,1.195,-2.0,-2.0,-4.0,-4.0,9.277,2.309,-3.006,1.983,-0.209,-5.999,-1.07,-1.0,-2.476,-1.029,-1.372,1.14,-1.0,35.637,3.765,-3.0,114.975,-4.0,0.987,-1.878,-0.614,0.655,-5.999,0.242,-0.259,-2.0,6.572,0.63,-3.0,-2.0,4.901,-2.232,-1.064,-4.0,0.053,-4.0,8.24,-1.926,0.421,-1.0,-3.872,2.408,-2.161,-4.0,-0.028,0.14,-4.0,-6.0,-0.139,-2.0,0.858,-2.136,5.53,0.0,-0.923,-2.0,-2.0,-2.302,6.58,3.055,2.55,-2.0,27.125,-5.999,-5.0,2.367,0.756,-1.11,2.153,-5.999,5.188,-3.999,1.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,106,-7.158,-10.737,4,-0.1333,0.0,486,31.07,1,5,210,0.015,2.3,1.25,0.0,0.5,15,1,-29.846,6,1,0,0,0.4,3,-61.118,50.381,0.0,0.0,0.0,0.0,0.0,1.621,-0.453,-4.0,-1.756,-3.0,-4.306,0.746,-0.755,-4.0,0.672,-5.0,1.171,-2.996,-3.0,-3.0,-3.73,-0.331,2.453,-6.0,2.563,2.155,-4.999,-3.0,-2.609,-5.0,-4.0,-4.0,-1.661,-1.744,-0.812,1.121,-3.564,5.129,-3.0,-0.519,-3.0,2.552,0.508,-2.0,0.579,-4.0,-4.0,3.53,1.475,-3.758,-1.259,0.954,-0.578,2.69,-1.0,-3.505,-1.755,-2.529,-3.0,2.075,13.493,-0.986,-3.0,24.405,-1.753,-0.408,6.54,2.189,-3.0,0.015,4.35,0.55,0.841,5.266,-1.179,-3.0,-2.0,0.327,-2.746,4.722,0.228,-1.642,-4.0,2.579,1.486,-0.618,-1.0,-2.417,0.6,14.091,-4.0,-0.792,-1.14,-0.956,-0.42,6.534,0.762,0.918,0.932,4.517,0.0,1.543,-2.0,0.287,-2.801,2.325,0.903,0.946,4.731,5.451,-6.0,-4.999,1.044,6.622,-1.644,0.664,-4.764,3.253,-1.754,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,82,79.295,158.59,3,1.9094,139.86,460,18.4783,1,5,210,0.015,1.7,2.0,0.0,0.5,15,1,-63.207,12,1,0,0,0.25,2,-66.412,225.002,0.0,0.0,0.0,0.0,0.0,2.798,1.755,-4.0,-1.002,-3.0,-5.0,-1.982,-0.007,-4.0,-3.0,-4.0,-2.0,-2.999,-3.0,-3.0,-5.0,0.174,8.522,-6.0,-4.0,-1.005,-2.839,-3.0,-5.0,-5.0,-3.0,-4.0,-0.663,-0.927,-2.025,0.437,-5.0,-1.247,2.778,1.055,-3.0,5.645,1.537,-2.0,-2.0,-4.0,-4.0,12.087,8.071,-2.567,-1.734,0.051,-5.999,-0.674,-1.0,-1.901,-4.0,-0.795,5.417,-1.0,-2.822,5.449,-3.0,232.149,-4.0,-1.789,-4.0,-1.172,1.219,-5.999,-2.0,0.018,-2.0,3.72,-2.997,-3.0,-2.0,6.318,-1.975,-0.59,-4.0,0.409,-4.0,8.502,0.182,1.268,-1.0,-3.163,0.89,0.566,-4.0,0.484,-2.742,-4.0,-6.0,1.939,-2.0,-4.999,-1.795,8.054,0.0,-5.999,-2.0,-2.0,-2.048,7.765,6.121,3.518,-2.0,34.712,-5.999,-5.0,3.142,1.476,-0.544,3.026,-5.999,6.385,-3.999,1.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,115,31.623,94.869,2,1.3465,154.26,480,23.9583,1,5,210,0.015,2.3,1.5,0.0,0.5,15,1,-51.474,16,1,0,0,0.4,0,-52.551,147.42,0.0,0.0,0.0,0.0,0.0,2.003,0.148,-4.0,-1.508,-3.0,-3.871,2.301,-0.506,-4.0,-3.0,-5.0,4.361,-2.996,-3.0,-3.0,-3.419,-5.0,4.519,-6.0,1.88,7.638,-4.999,-3.0,1.891,-5.0,-4.0,-4.0,-1.339,-1.475,1.491,-1.294,-2.991,-2.057,-3.0,-0.01,-3.0,3.694,0.851,-2.0,4.831,-4.0,-4.0,5.216,0.827,-3.446,-2.959,1.883,-6.0,6.441,-1.0,-3.001,-1.143,-1.923,-3.0,4.108,6.235,0.068,-3.0,10.635,-3.999,0.206,5.492,-1.136,-3.0,-5.999,0.596,-0.509,0.502,5.173,0.424,-3.0,-2.0,1.212,-2.485,3.931,-4.0,-1.182,-4.0,3.707,1.514,-0.212,-1.0,-4.115,-2.2,144.967,-4.0,-0.216,0.413,-0.107,1.521,12.264,-2.0,2.091,-4.0,7.72,0.0,3.311,-2.0,-2.0,-2.558,3.066,6.117,1.729,3.818,4.825,-6.0,-4.999,1.695,0.027,-1.321,1.648,-6.0,5.017,-4.0,-1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,28,-30.1403,-90.421,2,-0.8076,0.0,466,20.8155,1,5,210,0.015,1.7,1.75,0.0,0.5,15,1,-109.089,5,1,0,0,0.1,0,-45.763,-44.658,0.0,0.0,0.0,0.0,0.0,2.374,0.665,-4.0,-1.256,-2.999,-5.0,2.582,-0.257,-4.0,-3.0,-4.0,-2.0,-2.999,-3.0,-3.0,11.207,-1.671,-0.268,-6.0,-1.19,-1.255,-3.211,-3.0,2.071,-5.0,-3.0,-4.0,-0.997,-1.268,1.72,-1.0,-5.0,3.735,1.282,0.522,-3.0,4.469,1.195,-2.0,-2.0,-4.0,-4.0,9.277,2.309,-3.006,1.983,-0.209,-5.999,-1.07,-1.0,-2.476,-1.029,-1.372,1.14,-1.0,-3.145,14.383,-3.0,-3.998,-4.0,0.987,-1.878,-0.612,0.655,-6.0,0.244,-0.258,-2.0,6.572,0.63,-3.0,-2.0,-3.999,-2.232,-1.064,-4.0,0.053,-4.0,-1.282,-1.926,0.421,-1.0,-3.872,2.408,-2.16,-4.0,-0.028,0.139,-4.0,-6.0,-0.139,-2.0,0.857,-2.137,5.53,0.0,-0.924,-2.0,-2.0,-2.301,17.668,3.055,2.55,-2.999,5.641,-5.999,-5.0,2.367,0.756,-1.11,2.153,-5.999,5.188,-3.999,1.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,85,-12.1688,-73.013,1,-0.512,0.0,467,16.06,1,5,210,0.015,2.0,2.0,0.0,0.5,15,1,-101.817,14,1,0,0,0.25,1,-93.59,20.577,0.0,0.0,0.0,0.0,0.0,2.835,2.814,-4.0,-1.002,-3.0,-5.0,-1.978,-0.006,-4.0,-3.0,-4.0,-2.0,-3.0,-3.0,-3.0,-6.0,-5.0,-4.0,-6.0,-3.999,-1.005,-2.803,-3.0,-4.999,-5.0,-4.0,-4.0,-0.643,-0.838,-1.902,0.602,-4.999,-1.199,9.38,1.055,-3.0,6.417,1.537,-1.999,-2.0,-4.0,-4.0,12.554,-2.025,-2.567,-1.694,-0.943,-5.998,-0.315,-1.0,-1.878,-4.0,-0.778,-3.0,-1.0,-2.663,5.449,-3.0,9.391,-4.0,-1.758,-4.999,-4.0,-3.0,-5.999,-1.999,0.024,-1.999,3.795,-2.999,-3.0,-2.0,6.317,-1.975,-0.04,-4.0,-0.447,-3.998,8.502,0.36,3.679,-1.0,-1.792,1.012,0.614,-4.0,0.74,-2.742,-4.0,-6.0,3.352,-2.0,-4.999,-1.679,14.268,0.0,-5.999,-2.0,-2.0,-2.048,7.765,22.906,3.729,-2.0,39.823,-5.999,-5.0,3.329,-1.63,0.04,-0.768,-6.0,7.772,-4.0,1.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,132,-19.2868,-115.721,1,-0.7301,0.0,474,15.1899,1,5,150,0.015,2.3,2.0,0.0,0.5,15,1,-136.642,13,1,0,0,0.4,0,-95.373,-20.348,0.0,0.0,0.0,0.0,0.0,3.36,-1.611,-4.0,-1.002,-3.0,-5.0,-1.979,-0.006,-4.0,1.393,-5.0,-2.0,-2.999,-3.0,-3.0,-6.0,-2.063,-3.999,-0.331,-4.0,-1.005,-1.763,-3.0,-5.0,-5.0,-4.0,-4.0,-0.448,-0.452,3.957,1.205,-6.0,-4.999,-3.0,0.977,-3.0,6.258,2.098,-2.0,-2.0,-4.0,-4.0,0.125,-1.176,-2.974,-2.396,-0.937,-6.0,12.373,-1.0,-1.539,-4.0,-0.656,-3.0,-1.0,4.467,-0.251,-3.0,7.405,-4.0,-0.711,-0.131,-4.0,-3.0,-6.0,1.24,0.035,-3.0,3.567,-2.999,-3.0,-2.0,2.981,-1.967,0.988,-4.0,0.078,-4.0,4.151,0.53,-2.998,-1.0,1.368,-5.0,-5.0,-4.0,1.729,-2.981,-1.828,-5.999,-2.761,-2.0,-5.0,-1.472,13.321,0.0,-2.52,-2.0,-2.0,-2.019,4.548,-1.973,-0.299,-2.0,43.359,-7.0,-4.999,4.039,-1.156,-4.0,-0.543,-6.0,10.223,-3.999,2.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,105,-5.2323,-15.697,2,-0.2139,0.0,488,31.1475,1,5,150,0.015,2.3,1.25,0.0,0.5,15,1,-34.806,6,1,0,0,0.4,1,-56.906,41.209,0.0,0.0,0.0,0.0,0.0,1.847,-0.453,-1.328,-1.756,-3.0,-4.428,0.251,-0.755,-4.0,-0.161,-5.0,0.961,-2.999,-3.0,-3.0,-3.73,-0.411,2.273,-2.505,2.609,2.604,-3.999,-3.0,-2.61,-5.0,-4.0,-4.0,-1.603,-1.631,2.737,1.565,-3.906,2.56,-3.0,-0.519,-3.0,1.789,0.784,-2.0,0.579,-4.0,-4.0,4.469,1.843,-3.757,-1.259,0.954,-1.348,2.69,-1.0,-3.494,-1.692,-2.48,-3.0,1.944,12.47,-2.011,-3.0,24.405,-1.703,0.081,5.952,2.37,-3.0,0.015,1.965,0.55,0.716,5.266,-1.233,-3.0,-2.0,0.327,-2.746,4.722,0.4,-1.526,-4.0,2.579,1.123,-0.618,-1.0,-2.417,1.208,11.744,-4.0,-0.446,-1.14,-2.731,-2.8,8.988,0.779,0.918,0.932,4.55,0.0,0.375,-2.0,0.287,-2.8,2.325,1.019,-1.718,4.731,5.302,-7.0,-4.999,1.224,5.602,-1.644,0.77,-4.764,3.09,-1.753,1.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,84,57.3817,172.145,2,1.6056,126.36,469,16.8443,1,5,150,0.015,2.0,2.0,0.0,0.5,15,1,-45.382,13,1,0,0,0.25,1,-93.312,265.457,0.0,0.0,0.0,0.0,0.0,3.287,2.877,-4.0,-1.002,-3.0,-5.0,-1.947,-0.006,-4.0,1.307,-4.0,-2.0,-3.0,-3.0,-3.0,-6.0,-2.063,-4.0,-0.362,-3.999,-1.005,-1.812,-3.0,-4.999,-5.0,-4.0,-4.0,-0.456,-0.542,3.769,0.929,-5.999,-4.998,9.38,0.977,-3.0,4.912,2.098,-2.0,-2.0,-4.0,-4.0,-0.102,-2.025,-2.974,-2.461,-0.943,-5.999,-0.315,-1.0,-1.578,-4.0,-0.69,-3.0,-1.0,2.68,-0.251,-3.0,233.104,-3.999,-0.743,-0.146,-4.0,-3.0,-6.0,1.961,0.024,-2.0,3.432,-2.999,-3.0,-2.0,6.318,-1.975,-0.039,-4.0,-0.109,-3.998,6.272,0.36,3.679,-1.0,-1.792,-5.0,-4.999,-4.0,1.327,-2.981,-1.828,-5.999,3.328,-2.0,-5.0,-1.651,14.336,0.0,-2.519,-2.0,-2.0,-2.019,7.765,23.143,-0.582,-2.0,57.298,-6.999,-5.0,3.634,-1.343,0.04,-0.562,-6.0,7.406,-3.999,6.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,81,29.7153,89.146,2,1.097,144.21,462,18.8312,1,5,150,0.015,1.7,2.0,0.0,0.5,15,1,-39.415,10,1,0,0,0.25,1,-67.101,156.247,0.0,0.0,0.0,0.0,0.0,3.25,1.86,-4.0,-1.002,-3.0,-5.0,-1.979,-0.007,-4.0,1.248,-4.0,-2.0,-3.0,-3.0,-3.0,-5.0,2.946,5.779,-0.369,-4.0,-1.005,-1.848,-3.0,-5.0,-5.0,-3.0,-4.0,-0.476,-0.575,3.647,0.804,-4.999,-4.999,2.778,0.977,-3.0,4.186,2.098,-2.0,-2.0,-4.0,-4.0,-0.246,10.317,-2.974,-2.501,0.051,-5.999,-0.674,-1.0,-1.601,-4.0,-0.707,5.417,-1.0,1.753,-0.251,-3.0,144.139,-4.0,-0.774,0.842,-1.172,-3.0,-6.0,1.76,0.018,-2.0,3.357,-3.0,-3.0,-2.0,6.317,-1.975,-0.53,-4.0,0.747,-5.0,6.272,0.182,1.268,-1.0,-3.163,0.395,-4.999,-4.0,1.071,-2.981,-1.828,-5.999,1.915,-2.0,-5.0,-1.767,8.122,0.0,-2.519,-2.0,-2.0,-2.019,7.765,6.358,-0.737,-2.0,52.225,-6.999,-5.0,3.447,-1.454,-0.544,3.232,-5.999,6.019,-4.0,7.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,72,43.776,87.552,3,1.6531,95.24,468,22.6496,1,5,150,0.015,1.7,1.75,0.0,0.5,15,1,4.165,12,1,0,0,0.25,0,-7.782,95.334,0.0,0.0,0.0,0.0,0.0,2.751,0.73,-4.0,-1.256,-3.0,-5.0,1.812,-0.257,-4.0,0.749,-4.0,-2.0,-3.0,-3.0,-3.0,11.791,0.876,-0.268,-1.089,-0.642,-1.255,-2.216,-3.0,2.071,-5.0,-3.0,-4.0,-0.854,-1.057,6.679,-0.726,1.529,0.397,1.282,0.477,-3.0,3.229,1.661,-2.0,-2.0,-4.0,-4.0,-0.714,4.157,-3.239,1.426,-0.209,-5.999,-1.07,-1.0,-2.281,-0.815,-1.297,1.14,-1.0,39.543,-0.838,-3.0,95.397,-4.0,1.828,2.224,-0.268,-3.0,-6.0,3.541,-0.259,-2.0,6.319,0.544,-3.0,-2.0,4.9,-2.232,-1.026,-4.0,0.317,-5.0,6.751,-1.926,0.421,-1.0,-3.872,3.554,-4.999,-4.0,0.479,-0.015,-2.133,-5.999,-0.158,-2.0,0.857,-2.117,5.586,0.0,-2.889,-2.0,-2.0,-2.286,6.58,3.251,-1.157,-2.0,37.456,-6.999,-5.0,2.63,-1.978,-1.11,2.327,-5.999,4.89,-4.0,5.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,18,-2.0207,-6.062,2,-0.1295,0.0,475,26.3158,1,5,150,0.015,1.7,1.5,0.0,0.5,15,1,-35.62,9,1,0,0,0.1,0,-1.467,-4.595,0.0,0.0,0.0,0.0,0.0,2.295,0.044,-4.0,-1.508,-3.0,-4.025,31.4,-0.507,-4.0,0.302,-4.0,2.03,-3.0,-3.0,-3.0,2.444,0.151,3.57,-1.808,-1.358,4.379,-3.999,-3.0,-1.979,-5.0,0.548,-4.0,-1.238,-1.319,4.117,8.401,0.442,-1.305,0.131,-0.021,-3.0,2.423,1.221,-2.0,1.074,-4.0,-4.0,8.921,6.92,-3.503,-0.371,1.239,-5.999,-1.459,-1.0,-2.901,-1.247,-1.887,-0.134,2.69,-0.216,-1.424,-3.0,-0.683,-4.0,0.813,1.061,-0.963,-3.0,-6.0,2.671,-0.509,0.204,4.715,0.059,-3.0,-2.0,-4.0,-2.488,4.348,0.347,-0.113,5.662,5.261,0.582,-0.38,-1.0,-4.367,2.357,3.735,-4.0,-0.069,-0.711,-2.432,-2.24,-0.801,-2.0,1.759,-4.0,4.373,0.0,11.641,-2.0,-2.0,-2.555,14.704,1.011,-1.448,-3.0,3.822,-6.999,-5.0,1.906,0.081,-1.424,1.45,-5.999,3.836,-4.0,7.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,83,67.9165,135.833,3,1.5552,164.95,461,17.7874,1,5,270,0.015,1.7,2.0,0.0,0.5,15,1,-88.217,12,1,0,0,0.25,2,-69.586,205.419,0.0,0.0,0.0,0.0,0.0,2.441,1.755,-5.0,-1.002,-4.0,-4.0,-1.982,-0.007,-4.0,-3.0,-4.0,-3.0,-3.0,-3.0,-3.0,-5.0,0.743,16.681,-5.0,-4.0,-2.005,0.475,-3.0,-5.0,-5.0,-3.0,-4.0,-0.835,-0.933,-6.0,0.364,-4.999,-1.872,2.778,1.331,-3.0,0.439,1.396,-2.0,-2.0,-4.0,-4.0,4.384,8.006,-0.723,-0.823,0.051,-5.999,-0.032,-1.0,-1.934,-4.0,-0.328,5.417,-1.0,-2.822,5.449,-3.0,239.096,-4.0,-1.925,-0.42,-1.172,1.081,-5.999,-1.999,0.018,-3.0,0.124,-2.999,-3.0,-2.0,6.317,-1.975,-0.588,-4.0,0.362,-4.0,9.348,0.209,1.268,-1.0,-3.163,-4.0,0.095,-4.0,-0.644,-1.172,-4.0,-6.0,1.915,-2.0,-4.999,-1.795,8.054,0.0,-5.999,-2.0,7.388,-2.048,7.765,6.359,2.941,-2.0,12.56,-6.0,-5.0,2.316,1.332,-0.544,2.991,-5.999,2.136,-4.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,86,-19.1557,-114.934,1,-0.7542,0.0,469,15.3518,1,5,270,0.015,2.0,2.0,0.0,0.5,15,1,-139.052,12,1,0,0,0.25,0,-106.11,-8.824,0.0,0.0,0.0,0.0,0.0,2.478,2.814,-5.0,-1.002,-4.0,-4.0,-1.978,-0.006,-4.0,-3.0,-4.0,-3.0,-3.0,-3.0,-3.0,-6.0,-5.0,-4.0,-5.999,-4.0,-2.005,0.872,-3.0,-4.999,-5.0,-4.0,-4.0,-0.815,-0.838,-6.0,0.553,-5.0,-1.801,9.38,1.332,-3.0,0.983,1.396,-2.0,-2.0,-4.0,-4.0,4.867,-1.794,-0.723,-0.783,-0.943,-5.998,0.327,-1.0,-1.903,-4.0,-0.311,-3.0,-1.0,-2.663,5.449,-3.0,14.048,-4.0,-1.895,-1.407,-4.0,1.107,-5.999,-1.998,0.024,-3.0,0.192,-2.999,-3.0,-2.0,6.317,-1.975,-0.038,-4.0,-0.479,-3.998,9.348,0.386,3.679,-1.0,-1.792,-4.0,0.143,-4.0,-0.387,-1.172,-4.0,-6.0,3.328,-2.0,-4.999,-1.679,14.268,0.0,-5.999,-2.0,-2.0,-2.048,7.765,23.144,3.152,-2.0,16.61,-6.0,-5.0,2.503,-1.678,0.04,-0.803,-6.0,2.202,-3.999,-0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,129,-13.6957,-82.174,1,-0.5923,0.0,469,16.8443,1,5,150,0.015,2.0,2.0,0.0,0.5,15,1,-106.291,13,1,0,0,0.4,0,-81.229,-0.945,0.0,0.0,0.0,0.0,0.0,3.287,2.877,-4.0,-1.002,-3.0,-5.0,-1.973,-0.006,-4.0,1.307,-4.0,-2.0,-3.0,-3.0,-3.0,-6.0,-2.063,-4.0,-0.362,-3.999,-1.005,-1.812,-3.0,-4.999,-5.0,-4.0,-4.0,-0.456,-0.542,3.769,0.929,-5.999,-4.998,9.38,0.977,-3.0,4.912,2.098,-2.0,-2.0,-4.0,-4.0,-0.103,-2.025,-2.974,-2.461,-0.943,-6.0,11.796,-1.0,-1.578,-4.0,-0.69,-3.0,-1.0,2.68,-0.251,-3.0,7.406,-4.0,-0.743,-0.146,-4.0,-3.0,-5.999,1.961,0.024,-2.0,3.432,-2.999,-3.0,-2.0,2.982,-1.975,-0.04,-4.0,-0.109,-3.998,4.151,0.36,3.679,-1.0,-1.792,-5.0,-4.999,-4.0,1.327,-2.981,-1.828,-5.999,3.328,-2.0,-5.0,-1.652,14.336,0.0,-2.52,-2.0,-2.0,-2.019,4.548,23.143,-0.582,-2.0,28.208,-7.0,-5.0,3.634,-1.344,0.04,-0.562,-6.0,7.406,-3.999,3.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,128,-27.683,-55.366,3,-0.6274,0.0,460,18.0435,1,5,270,0.015,1.7,2.0,0.0,0.5,15,1,-99.175,14,1,0,0,0.4,1,-67.73,12.364,0.0,0.0,0.0,0.0,0.0,2.441,1.755,-5.0,-1.001,-4.0,-4.0,-1.983,-0.007,-4.0,-3.0,-4.0,-2.999,-3.0,-3.0,-3.0,-5.0,0.743,9.701,-5.0,-4.0,-2.005,0.475,-3.0,-5.0,-5.0,-3.0,-4.0,-0.835,-0.933,-6.0,0.364,-4.999,-1.872,2.778,1.331,-3.0,0.439,1.396,-2.0,-2.0,-4.0,-4.0,4.384,8.005,-0.723,-0.823,0.051,-6.0,12.079,-1.0,-1.934,-4.0,-0.328,5.417,-1.0,-2.822,2.175,-3.0,51.885,-4.0,-1.925,-0.42,-1.172,1.081,-5.999,-2.0,0.018,-3.0,0.124,-2.999,-3.0,-2.0,2.981,-1.975,-0.59,-4.0,0.362,-4.0,5.614,0.209,1.268,-1.0,-3.162,-4.0,0.095,-4.0,-0.644,-1.173,-4.0,-6.0,1.915,-2.0,-5.0,-1.796,8.054,0.0,-6.0,-2.0,7.388,-2.048,4.548,6.359,2.941,-2.0,17.009,-6.0,-5.0,2.316,1.332,-0.544,2.991,-5.999,2.136,-4.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
