leg,sym,pass,score,nbpR,segpos,rf,oneop,ops,win,sizing,smaP,slowP,mult,step,tpR,trailR,half,mgmtTF,stack,extop1R,nmonster,addtrig,lineplace,nback,buffer,segpos_ex3,h1R,h2R,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129
BtcGF,BTCUSDc,17,29.844,59.688,3,2.0998,109.18,399,41.1028,1,15,300,0.015,2.1,1.25,0.0,0.5,16385,1,-5.478,2,1,0,0,0.0,2,-8.116,67.804,1.481,3.83,-2.754,0.0,0.0,-0.459,2.091,-3.0,1.247,0.556,-0.726,-0.348,-0.755,-0.755,0.247,3.061,2.789,0.5,-0.961,-1.327,0.794,0.502,-0.211,-1.84,0.211,0.946,-0.745,-3.75,-0.257,-1.75,-0.754,1.166,1.16,-1.754,-5.0,-0.409,-2.0,1.591,-3.0,-3.0,-4.0,-2.0,1.543,2.596,0.898,4.003,-0.748,1.5,-3.0,0.0,-1.0,0.0,1.395,2.509,-1.0,-1.0,0.0,3.571,1.521,1.313,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.252,-2.0,-0.503,1.248,2.668,-2.0,0.256,2.511,-2.0,4.014,-0.456,-0.207,-1.518,4.309,1.758,-0.321,-0.467,-2.757,0.497,-0.726,8.186,-0.375,3.574,-2.753,-4.737,0.54,2.737,1.849,-0.508,64.777,-0.134,0.874,-2.753,-2.749,0.49,-3.746,-0.516,-2.474,-2.801,-1.749,2.518,-4.999,0.404,4.012,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,32,-8.8953,-26.686,2,-0.6092,0.0,367,31.0627,1,15,300,0.015,1.8,1.75,0.0,0.5,16385,1,-33.297,1,1,0,0,0.0,1,-12.203,-14.483,2.514,3.945,-2.241,0.0,0.0,-0.58,0.863,-3.0,1.745,-1.215,0.544,-2.18,-0.244,-3.0,0.784,5.952,1.601,-2.0,0.774,-2.74,2.341,-4.0,1.031,-0.667,-3.999,7.12,-0.239,-3.251,-0.462,-1.223,-3.0,1.628,-0.893,-1.256,-5.0,2.983,-2.0,1.388,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,2.67,6.009,-0.113,2.498,-3.0,0.0,-1.0,0.0,2.062,3.55,-1.0,-1.0,0.0,-0.999,2.096,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.528,1.747,-2.0,-2.0,0.791,3.608,-2.0,0.809,-1.036,1.334,-0.228,2.32,-1.256,-1.253,2.395,-2.259,1.496,-2.0,-5.0,0.405,2.675,-2.222,-4.22,1.623,4.326,0.789,-5.0,-0.319,1.416,1.807,-0.477,-1.237,1.503,-3.23,-1.25,-6.0,-3.0,0.554,-1.0,-5.0,0.924,6.197,2.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,41,0.6905,1.381,3,0.0489,757.64,360,29.7222,1,15,300,0.015,1.8,2.0,0.0,0.5,16385,1,-9.082,3,1,0,0,0.0,2,3.502,-2.121,3.033,4.869,-1.958,0.0,0.0,0.646,1.666,-3.0,2.004,-0.957,-2.998,-1.91,0.019,-3.0,1.072,8.569,2.149,-2.0,1.758,-2.321,0.689,-4.0,3.246,-0.088,-3.999,11.391,0.053,-3.001,1.111,-0.966,-3.0,5.005,-0.499,-1.007,-5.0,5.29,-2.0,2.123,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,-3.999,4.003,0.31,3.022,-3.0,0.0,-1.0,0.0,2.663,4.087,-1.0,-1.0,0.0,-0.999,2.426,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,1.064,1.997,-2.0,-2.0,1.104,4.36,-2.0,1.095,-0.637,2.109,1.622,3.128,0.015,-1.003,1.177,-2.011,1.996,-2.0,-5.0,0.795,0.1,-1.953,-3.935,2.201,5.161,1.435,-5.0,0.222,2.163,2.562,-1.972,0.099,2.009,-2.973,-0.985,-6.0,-3.0,1.247,-1.0,-5.0,-0.747,9.412,3.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,177,3.8025,7.605,3,0.17,208.74,383,25.3264,1,15,180,0.015,2.1,2.0,0.0,0.5,16385,1,-8.27,12,1,0,0,0.6,1,-0.487,8.092,8.17,9.97,-5.0,0.0,0.0,2.977,5.582,-3.0,4.219,5.526,-2.0,-5.0,-0.974,-3.0,-0.893,3.453,4.155,-0.892,-1.98,-6.0,3.656,-0.846,5.044,2.598,-0.945,4.323,-3.0,-3.001,-5.0,-0.966,-3.0,3.813,-5.0,-1.007,-4.0,-5.997,-2.0,0.723,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,0.29,4.004,0.596,3.022,-3.0,0.0,-1.0,0.0,3.36,6.877,-1.0,-1.0,0.0,-1.0,2.656,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,1.096,1.997,-2.0,-2.0,1.155,4.638,1.213,-0.972,-2.379,4.888,-6.0,6.539,1.258,-2.003,-2.84,-2.011,1.996,-3.002,-5.0,-3.0,-0.62,-1.945,11.875,5.545,5.256,5.313,-4.0,1.533,1.569,-0.241,-5.0,0.156,5.499,-3.967,-0.979,-5.999,-3.0,0.53,-1.0,-4.999,-0.595,9.564,3.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,76,10.4305,20.861,3,0.4194,123.42,396,27.7778,1,15,240,0.015,1.8,1.75,0.0,0.5,16385,1,-4.885,10,1,0,0,0.2,1,18.398,2.463,8.802,27.062,-5.0,0.0,0.0,-4.0,0.115,-3.0,1.745,24.53,-2.0,-5.0,-0.245,-3.999,-1.216,5.79,1.601,-1.233,-2.238,-0.561,2.341,-0.811,1.031,-3.221,-1.235,5.668,-2.999,-3.251,-6.0,-1.223,-3.0,-5.057,2.293,1.553,-5.0,-3.115,-2.0,-1.612,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,8.621,3.247,-0.113,2.498,-3.0,0.0,-1.0,0.0,2.062,3.97,-1.0,-1.0,0.0,2.752,2.096,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.528,1.747,-2.0,-2.0,0.791,3.608,1.928,-1.969,-2.036,9.885,1.895,-1.456,2.755,-2.253,-3.172,-2.259,1.496,-1.51,-5.0,-3.0,7.148,-2.222,-4.221,3.061,4.326,-3.25,-4.0,0.574,0.9,1.925,2.95,0.628,-1.256,-4.23,-1.25,-7.0,-3.0,8.382,-1.0,-5.0,0.924,6.197,5.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,116,7.8193,11.729,4,0.3271,90.64,407,32.1867,1,15,300,0.015,2.1,1.5,0.0,0.5,16385,1,1.098,9,1,0,0,0.4,2,5.635,6.094,6.215,8.668,-5.0,0.0,0.0,1.437,5.437,-3.0,1.496,6.46,-2.0,-5.0,-0.504,-0.997,-1.508,4.564,1.095,3.092,-0.093,-0.638,1.86,2.04,-0.655,0.269,-1.497,2.015,-3.0,-3.5,-6.0,-1.5,-0.505,-5.296,-1.113,-1.505,-4.0,8.213,-2.0,-0.785,-2.0,-2.999,-4.0,-2.0,-0.999,-1.0,8.621,7.582,-0.456,2.0,-3.0,0.0,-1.0,0.0,1.704,3.018,-1.0,-1.0,0.0,-0.999,1.899,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,0.015,1.498,-2.0,-2.0,0.508,3.073,2.386,19.638,-2.286,1.745,-2.334,3.038,1.497,-2.503,-3.456,-2.508,0.996,-2.009,-5.0,0.017,4.678,-2.488,-4.479,1.109,3.543,5.942,-2.507,6.293,0.72,1.763,-2.504,-0.879,-1.504,-4.495,-2.509,-6.999,-1.497,1.283,-1.0,-4.999,0.711,5.097,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,100,4.94,9.88,3,0.3302,68.35,418,38.5167,1,15,240,0.015,1.5,1.25,0.0,0.5,16385,1,3.127,5,1,0,0,0.4,3,16.31,-6.43,4.464,7.604,-5.0,0.0,0.0,1.825,2.806,-0.706,1.247,2.576,-2.0,-2.696,-0.755,1.396,-1.753,2.914,0.545,1.695,-2.749,-0.438,0.758,0.666,-2.48,0.593,-1.741,0.714,-3.0,-3.75,-4.757,-1.75,-0.754,5.306,2.072,-1.754,2.753,-1.452,-2.0,-1.469,-2.0,-3.0,-4.0,-2.0,4.498,6.206,4.535,5.94,-0.748,1.5,-3.0,0.0,-1.0,0.0,1.328,2.665,-1.0,-1.0,0.0,3.627,1.35,5.479,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.252,-2.0,2.134,1.248,0.908,-2.0,0.256,2.503,0.608,11.18,-2.73,-0.22,-3.76,4.832,0.915,-2.754,-3.736,-2.757,0.497,-1.242,-5.0,-3.0,-1.469,-2.753,-4.74,1.348,2.737,4.501,0.492,3.186,-0.295,0.855,-2.753,-1.442,0.491,-4.747,-0.519,-2.238,-1.541,2.559,-0.755,-2.542,0.312,4.004,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,144,4.5005,9.001,3,0.2852,44.84,414,39.8551,1,15,180,0.015,1.5,1.25,0.0,0.5,16385,1,4.965,0,1,0,0,0.6,3,4.457,4.544,4.155,5.625,-1.648,0.0,0.0,0.691,2.002,-0.706,1.247,1.066,-2.0,-2.696,-1.755,-0.755,-1.753,2.927,1.641,1.183,-2.749,-0.569,0.758,0.502,0.91,-1.622,-1.721,0.666,-0.263,-3.75,-1.627,-1.75,-0.754,2.916,-2.64,-1.754,-0.294,2.859,-2.0,-1.469,-2.0,-2.999,-4.0,-2.0,3.052,4.342,3.98,5.04,-0.748,1.5,-3.0,0.0,-1.0,0.0,1.328,3.189,-1.0,-1.0,0.0,0.295,1.35,3.255,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.252,-2.0,1.953,1.248,0.629,-2.0,0.256,2.503,0.29,8.261,0.924,-0.22,-3.76,7.626,4.694,2.282,-3.736,-2.757,0.497,-2.487,-4.999,-3.0,2.081,-2.753,-1.923,1.875,2.737,2.528,0.492,2.302,-0.308,1.16,-2.753,-1.442,0.49,-4.747,-0.519,-3.495,-1.541,2.121,-0.755,-2.523,0.312,4.004,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,145,9.4335,18.867,3,0.695,21.39,414,40.5797,1,15,240,0.015,1.5,1.25,0.0,0.5,16385,1,14.831,0,1,0,0,0.6,3,11.258,7.609,4.155,5.625,-1.648,0.0,0.0,0.691,2.182,-0.706,1.247,1.066,-2.0,-2.696,-1.755,-0.755,-1.753,2.914,0.545,1.183,-2.749,-0.569,0.758,0.666,0.91,-1.622,-1.741,0.714,0.149,-3.75,-1.627,-1.75,-0.754,3.121,2.072,-1.754,-0.294,2.859,-2.0,-1.469,-2.0,-3.0,-4.0,-2.0,3.052,4.342,4.382,5.04,-0.748,1.5,-3.0,0.0,-1.0,0.0,1.328,2.665,-1.0,-1.0,0.0,3.627,1.35,3.255,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.252,-2.0,2.134,1.248,0.629,-2.0,0.256,2.503,0.608,8.918,0.924,-0.22,-3.76,7.626,4.42,2.282,-3.736,-2.757,0.497,-1.242,-5.0,-3.0,1.946,-2.753,-1.102,1.348,2.737,2.528,0.492,2.393,-0.295,0.855,-2.753,-1.442,0.49,-4.747,-0.519,-3.495,-1.541,2.121,-0.755,-2.542,0.312,4.004,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,51,-5.3983,-16.195,2,-0.4666,0.0,433,41.8014,1,15,180,0.015,2.1,1.0,0.0,0.5,16385,1,-24.228,2,1,0,0,0.2,1,-6.23,-9.965,2.773,6.775,-5.0,0.0,-0.992,-0.993,1.275,-2.005,0.997,2.636,-2.0,-2.941,0.851,-1.004,-0.008,2.006,3.287,0.711,-3.003,-4.01,-0.015,-0.001,-0.992,-4.005,2.974,0.108,4.786,-4.0,-5.005,-2.0,0.995,7.033,-0.94,-2.004,-3.791,-1.963,-1.014,-0.994,-2.0,-3.0,-4.0,0.033,-0.993,8.971,2.384,0.996,-1.003,1.0,-3.0,0.0,-1.0,0.0,1.085,1.998,1.003,-1.0,0.0,2.627,1.142,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.999,-1.0,0.0,0.0,0.999,0.003,-1.005,0.998,-0.013,-2.0,0.003,1.992,-0.004,2.994,-2.997,-0.992,-4.008,0.975,0.015,-3.005,3.631,2.433,1.994,-2.998,-5.0,-3.0,-1.951,-2.008,-0.986,1.941,1.981,5.188,-0.007,1.541,9.168,0.009,-3.003,-1.987,-0.008,-4.998,1.97,-3.595,-2.044,-1.313,0.032,-2.003,0.096,3.001,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,74,-8.381,-16.762,3,-0.2413,0.0,391,26.8542,1,15,300,0.015,1.5,1.75,0.0,0.5,16385,1,-41.681,10,1,0,0,0.2,1,-28.956,12.194,2.509,26.853,-5.0,0.0,0.0,-3.999,0.863,0.04,1.745,-2.224,-2.0,-5.0,-0.245,-4.0,-1.234,5.418,1.582,-1.236,0.771,-2.8,1.786,-4.0,0.722,1.102,-4.0,5.967,-2.999,-3.251,-6.0,-1.23,-3.0,-5.143,-1.057,-1.256,-5.0,0.625,-2.0,-1.992,-2.0,-3.0,-4.0,-2.0,-0.999,0.0,-2.0,3.247,-0.172,2.498,-3.0,0.0,-1.0,0.0,1.937,3.533,-1.0,-1.0,0.0,-0.999,1.933,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.257,1.747,-2.0,-2.0,0.772,3.569,7.264,-5.0,-2.139,9.875,1.895,-1.466,2.269,-2.253,-3.195,-2.259,1.496,-1.51,-5.0,0.4,6.938,-2.237,-4.227,1.582,4.3,-2.25,-5.0,-0.319,1.387,1.684,2.945,0.605,-1.256,-4.235,-1.26,-6.0,-3.0,15.454,-1.0,-4.0,0.86,6.116,5.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,87,26.3025,52.605,3,1.1216,58.48,387,24.5478,1,15,180,0.015,2.1,2.0,0.0,0.5,16385,1,21.842,13,1,0,0,0.2,2,30.6,22.005,9.211,34.594,-5.0,0.0,0.0,-4.0,5.582,-3.0,10.472,13.182,-2.0,-5.0,-0.974,-3.0,-0.893,3.453,10.096,-0.892,-1.98,-6.0,3.656,-0.846,5.044,-2.937,-0.945,9.042,-2.999,-3.001,-6.0,-0.966,-3.0,-2.929,-5.0,-1.007,-5.0,0.909,-2.0,0.723,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,0.29,4.003,0.596,3.022,-3.0,0.0,-1.0,0.0,3.36,1.078,-1.0,-1.0,0.0,-1.0,2.656,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,1.096,1.997,-2.0,-2.0,1.155,4.638,1.213,-1.972,-1.381,16.212,-5.999,-2.995,1.258,-2.003,-2.84,-2.011,1.996,-3.002,-5.0,-3.0,6.384,-1.945,11.875,8.377,5.256,16.105,-4.0,1.533,1.569,-0.241,-5.0,0.156,-1.006,-3.967,-0.979,-6.999,-3.0,0.531,-1.0,-4.999,-0.595,9.564,3.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,70,-1.6737,-5.021,2,-0.0965,0.0,406,29.803,1,15,240,0.015,2.1,1.5,0.0,0.5,16385,1,-24.095,8,1,0,0,0.2,1,-3.361,-1.66,6.759,20.786,-5.0,0.0,0.0,-4.0,-0.022,-3.0,1.496,16.595,-2.0,-5.0,-0.504,0.038,-1.508,4.16,1.095,5.768,-2.497,0.892,1.86,-1.221,-0.655,-3.483,-1.488,2.242,-2.999,-3.5,-6.0,-1.5,-0.505,-5.296,-3.0,1.046,-5.0,-3.419,-2.0,-0.785,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,6.997,2.497,-0.456,2.0,-3.0,0.0,-1.0,0.0,1.704,3.309,-1.0,-1.0,0.0,1.834,1.899,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,0.015,1.498,-2.0,-2.0,0.508,3.073,1.268,11.245,-2.286,3.184,-0.9,7.196,1.826,-2.503,-3.456,-2.508,0.996,-2.009,-5.0,-3.0,4.587,-2.488,-4.479,2.228,3.543,-3.5,-1.507,7.845,0.344,1.848,-2.504,-0.879,-1.505,-4.495,-2.509,-6.999,-1.497,3.851,-1.0,-4.999,0.711,5.097,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,136,0.4435,0.887,3,0.0361,274.97,429,46.3869,1,15,240,0.015,1.5,1.0,0.0,0.5,16385,1,-1.552,0,1,0,0,0.6,2,3.02,-2.133,2.842,3.809,-2.226,0.0,-0.999,1.866,1.2,0.767,0.997,-0.034,-2.0,-2.966,-2.004,-1.004,-0.008,2.006,0.027,0.174,-3.003,-1.545,-0.017,-0.001,1.486,-2.216,1.479,0.14,2.157,-4.0,-2.628,0.673,0.995,1.128,3.106,-2.004,-1.629,1.066,-1.014,-0.996,-2.0,-3.0,-4.0,0.016,1.957,3.108,2.891,3.695,-1.003,1.0,-3.0,0.0,-1.0,0.0,1.048,1.995,1.003,-1.0,0.0,2.629,1.059,1.998,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.999,-1.0,0.0,0.0,0.999,0.003,0.676,0.998,-0.013,-2.0,0.003,1.992,-0.004,5.729,-0.299,-0.992,-1.331,3.874,2.489,0.434,0.806,-0.298,1.994,-2.002,-5.0,-3.0,0.594,-2.008,-0.95,0.525,1.981,2.846,-0.007,0.869,5.696,0.003,-3.003,-1.988,-0.008,-4.998,1.97,-4.88,-2.044,-1.833,0.016,-2.003,0.038,2.997,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,54,1.1607,3.482,2,0.0989,418.18,417,35.9712,1,15,180,0.015,1.5,1.25,0.0,0.5,16385,1,-11.079,7,1,0,0,0.2,2,6.749,-3.267,4.365,15.756,-5.0,0.0,0.0,-2.74,2.002,-0.706,1.247,5.145,-2.0,-2.696,-1.755,-0.755,-1.753,2.927,4.959,3.235,-2.749,-3.76,0.758,0.502,-2.48,-3.757,-1.721,0.666,-0.262,-3.75,-4.757,-1.75,-0.754,14.371,-2.64,-1.754,-3.461,-1.453,-2.0,-1.469,-2.0,-2.999,-4.0,-2.0,-0.724,14.752,3.98,1.746,-0.748,1.5,-3.0,0.0,-1.0,0.0,1.328,0.258,-1.0,-1.0,0.0,0.295,1.35,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.252,-2.0,1.953,1.248,1.743,-2.0,0.256,2.503,0.29,4.677,-2.73,-0.22,-3.76,9.096,1.189,-2.754,-3.736,-2.757,0.497,-2.487,-4.999,-3.0,-1.469,-2.753,-1.923,3.495,2.737,7.062,0.492,3.07,-0.307,1.16,-2.753,-1.442,0.49,-4.747,-0.519,-2.238,-1.541,3.875,-0.755,-2.523,0.312,4.004,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,158,8.886,17.772,3,0.5525,31.28,402,34.3284,1,15,300,0.015,1.8,1.5,0.0,0.5,16385,1,12.213,2,1,0,0,0.6,3,-0.491,18.263,5.495,5.738,0.078,0.0,0.0,0.0,4.428,-3.0,1.496,2.973,-2.0,-5.0,-1.504,-3.0,-1.508,4.331,1.078,2.2,-0.099,-0.671,1.7,0.377,-0.803,-1.248,-0.109,1.839,0.898,-3.5,-2.115,-1.5,-0.505,0.492,-1.266,-1.505,-4.0,3.122,-2.0,-0.873,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,6.639,6.385,-0.466,2.0,-3.0,0.0,-1.0,0.0,1.628,3.018,-1.0,-1.0,0.0,-0.999,1.765,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,0.011,1.498,-2.0,-2.0,0.508,3.053,1.601,12.673,-2.362,1.251,-2.811,13.311,5.929,-2.503,-3.462,-2.508,0.996,-2.009,-5.0,0.014,3.528,-2.489,0.782,1.073,3.524,2.768,-2.507,4.546,0.682,1.664,-2.504,-0.902,2.109,-4.495,-2.508,-6.0,-1.51,0.365,-1.0,-1.255,0.635,5.067,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,58,-0.2065,-0.413,3,-0.0122,0.0,420,35.9524,1,15,240,0.015,1.8,1.25,0.0,0.5,16385,1,-14.974,6,1,0,0,0.2,2,17.387,-17.8,4.697,15.764,-5.0,0.0,0.0,-2.734,-0.909,-0.67,1.247,8.827,-2.0,-2.67,-0.755,1.398,-1.753,2.978,0.553,3.235,-2.749,-0.438,0.773,0.666,-2.475,-3.757,-1.741,0.716,-2.999,-3.75,-4.757,-1.75,-0.754,14.627,2.077,-1.754,-2.122,-1.446,-2.0,-1.446,-2.0,-3.0,-4.0,-2.0,-0.724,14.764,4.641,1.746,-0.748,1.5,-3.0,0.0,-1.0,0.0,1.343,2.67,-1.0,-1.0,0.0,3.631,1.435,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.252,-2.0,-0.502,1.248,1.743,-2.0,0.256,2.506,0.608,1.856,-2.723,-0.216,-3.76,9.096,0.915,-2.754,-3.733,-2.757,0.497,-1.237,-5.0,-3.0,-1.406,-2.753,-4.737,1.35,2.737,-1.503,0.492,5.477,-0.288,0.882,-2.753,-1.428,0.49,-4.747,-0.516,-1.903,-1.541,0.99,-0.755,-2.288,0.348,4.012,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,111,-1.5243,-4.573,2,-0.115,0.0,403,31.5136,1,15,180,0.015,1.8,1.5,0.0,0.5,16385,1,-14.453,7,1,0,0,0.4,2,-7.268,2.695,5.982,8.581,-5.0,0.0,0.0,1.437,3.518,-3.0,1.496,4.241,-2.0,-5.0,-1.504,-3.0,-1.508,3.942,3.758,3.09,-2.497,-3.51,1.7,-1.487,-0.803,3.868,-1.462,1.651,0.257,-3.5,-6.0,-1.5,-0.505,-2.838,-5.0,-1.505,-4.0,7.443,-2.0,-0.873,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,5.602,7.582,-0.466,2.0,-3.0,0.0,-1.0,0.0,1.628,5.148,-1.0,-1.0,0.0,-1.0,1.765,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,0.01,1.498,-2.0,-2.0,0.508,3.053,0.59,14.911,-2.363,1.73,-2.334,3.021,2.343,-2.503,-3.462,-2.508,0.996,-3.502,-5.0,-3.0,1.498,-2.489,-0.55,4.101,3.524,4.751,-1.507,4.576,0.305,2.227,-2.504,-0.902,-1.504,-4.495,-2.508,-7.0,-1.51,1.22,-1.0,-1.227,0.635,5.067,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,23,34.2785,68.557,3,1.8748,126.8,384,34.8958,1,15,300,0.015,1.8,1.5,0.0,0.5,16385,1,-18.37,2,1,0,0,0.0,1,-25.389,93.946,2.004,3.165,-2.494,0.0,0.0,-1.466,3.433,-3.0,1.496,-1.472,-0.387,-2.449,-0.503,-3.0,0.492,4.487,1.078,-0.496,-0.099,-0.671,1.7,-4.0,-0.803,-1.248,-3.999,2.841,-0.492,-3.5,-0.989,-1.5,-0.505,-0.281,-1.266,-1.505,-5.0,1.903,-2.0,2.127,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,1.558,5.006,-0.466,2.0,-3.0,0.0,-1.0,0.0,1.628,3.018,-1.0,-1.0,0.0,-0.999,1.765,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,0.011,1.498,-2.0,-2.0,0.508,3.053,-2.0,2.557,0.151,0.555,-0.875,5.698,2.522,-1.503,1.581,-2.508,0.996,-2.0,13.319,0.014,4.762,-2.489,-4.478,1.073,3.524,0.133,-2.507,87.074,0.682,1.664,-2.504,-2.497,0.994,-3.495,-2.508,-6.0,-1.51,-1.496,-1.0,-1.255,0.635,5.067,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
