leg,sym,pass,score,nbpR,segpos,rf,oneop,ops,win,sizing,smaP,slowP,mult,step,tpR,trailR,half,mgmtTF,stack,extop1R,nmonster,addtrig,lineplace,nback,buffer,segpos_ex3,h1R,h2R,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129
BtcGF,BTCUSDc,38,15.831,31.662,3,1.9785,9.66,419,50.8353,1,15,0,0.015,1.5,1.0,0.0,0.5,16385,1,28.605,0,0,1,10,0.5,3,7.21,24.452,2.982,2.979,-1.019,2.286,-0.185,2.985,1.977,-0.029,0.997,-0.013,-1.005,-1.005,-1.004,-1.004,-0.01,1.988,2.088,-0.007,-2.006,-2.018,-0.023,-0.001,1.119,-3.006,2.969,-0.013,0.999,-4.0,-0.777,0.0,0.995,1.98,3.116,-2.004,-1.448,-1.009,-1.014,2.362,-2.0,-3.0,0.008,-3.0,0.969,-0.003,1.98,2.986,-2.001,1.0,-3.0,0.0,-1.0,0.0,2.068,1.986,0.995,-1.0,0.0,1.99,0.996,0.991,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.999,-1.0,0.0,0.0,0.998,-0.014,1.4,0.998,-0.013,-2.0,0.0,1.988,-0.004,4.965,-1.011,-0.004,-2.01,2.979,1.954,-1.017,-2.005,-0.206,1.994,-1.016,1.134,0.976,2.76,1.687,-0.938,-0.007,1.975,1.99,3.318,1.973,5.012,-0.017,-3.003,-3.001,-0.008,-4.003,3.034,-5.005,-0.849,2.872,3.632,-2.003,-0.008,2.982,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,41,24.8553,37.283,4,1.7705,11.13,407,44.9631,1,15,0,0.015,2.0,1.25,0.0,0.5,16385,1,33.134,0,0,1,10,0.5,4,1.125,36.158,3.727,3.723,-0.523,2.917,-2.0,1.735,1.98,-3.0,1.247,0.483,-0.757,-0.507,-0.755,-0.755,-0.757,2.735,2.804,0.491,-1.507,-1.523,0.721,0.499,0.01,-2.758,0.483,0.483,-0.75,-3.75,0.033,-1.75,-0.754,3.265,1.959,-1.754,-0.639,-0.511,-2.0,-1.52,-2.0,-3.0,0.705,-3.0,1.461,-1.754,2.857,3.982,-1.751,1.5,-3.0,0.0,-1.0,0.0,2.618,2.482,-1.0,-1.0,0.0,0.24,1.245,1.239,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.248,-2.0,2.625,1.248,0.233,-2.0,0.25,2.484,0.245,6.206,0.038,0.745,-1.538,5.756,3.179,-0.521,-2.438,-2.757,2.743,-0.77,1.076,1.474,4.53,2.78,-1.225,0.491,2.721,2.409,-0.507,4.259,4.923,0.73,-2.753,-2.752,0.49,-3.754,-0.525,-3.756,0.047,2.84,2.848,0.149,0.24,3.978,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,101,15.092,22.638,4,1.1366,12.7,396,45.202,1,15,0,0.015,2.0,1.25,0.0,0.5,16385,1,19.762,0,0,1,20,0.7,4,7.622,15.016,3.727,3.723,-1.767,2.039,-1.0,1.735,1.98,-3.0,1.247,0.483,-0.757,-0.507,-0.755,-0.755,0.243,0.486,3.345,0.491,-2.753,-1.523,0.721,0.499,0.457,-2.758,0.483,0.483,-0.75,-3.75,-0.26,-1.75,-0.754,3.789,1.609,-1.754,-1.661,1.217,-2.0,-0.52,-2.0,-3.0,0.057,-2.0,1.461,2.498,3.588,3.982,-0.631,1.5,-3.0,0.0,0.0,-1.0,1.273,2.482,-1.0,-1.0,0.0,3.184,1.245,1.239,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.248,-2.0,1.656,1.248,0.233,-2.0,0.25,2.484,0.245,6.206,-0.171,0.745,-0.724,5.169,2.545,-0.521,-2.471,-2.757,2.743,-0.77,-0.924,1.474,3.823,-2.761,-2.735,0.491,2.721,1.712,1.746,2.982,-0.434,0.73,-2.753,-2.752,0.49,-3.754,-0.525,-3.756,-2.023,1.325,2.503,-1.124,0.24,3.978,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,40,24.8447,37.267,4,1.7697,11.09,407,44.9631,1,15,0,0.015,1.5,1.25,0.0,0.5,16385,1,33.134,0,0,1,10,0.5,4,1.125,36.142,3.727,3.723,-0.523,2.917,-2.0,1.735,1.98,-3.0,1.247,0.483,-0.757,-0.507,-0.755,-0.755,-0.757,2.735,2.804,0.491,-1.507,-1.523,0.721,0.499,0.01,-2.758,0.483,0.483,-0.75,-3.75,0.033,-1.75,-0.754,3.265,1.959,-1.754,-0.639,-0.511,-2.0,-1.52,-2.0,-3.0,0.705,-3.0,1.461,-1.754,2.857,3.982,-1.751,1.5,-3.0,0.0,-1.0,0.0,2.618,2.482,-1.0,-1.0,0.0,0.24,1.245,1.239,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.248,-2.0,2.625,1.248,0.233,-2.0,0.25,2.484,0.245,6.206,0.038,0.745,-1.538,5.756,3.179,-0.521,-2.438,-2.757,2.743,-0.77,1.076,1.474,4.53,2.78,-1.225,0.491,2.721,2.409,-0.507,4.259,4.923,0.73,-2.753,-2.752,0.49,-3.754,-0.525,-3.756,0.047,2.84,2.848,0.133,0.24,3.978,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,102,13.494,20.241,4,0.9524,18.66,379,39.5778,1,15,0,0.015,1.5,1.5,0.0,0.5,16385,1,16.465,0,0,1,20,0.7,3,1.368,18.873,4.472,2.97,-1.52,2.749,-1.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-2.505,-0.506,-3.0,0.478,0.983,0.995,0.989,-2.504,-1.028,1.464,-1.501,0.109,-2.51,-1.501,1.216,-0.5,-3.5,-1.002,-1.5,-0.505,2.952,0.974,0.982,-4.0,6.642,-2.0,-0.024,-2.0,-3.0,0.558,-2.0,-1.0,-2.0,4.89,4.978,-0.345,2.0,-3.0,0.0,0.0,-1.0,1.528,2.978,-1.0,-1.0,0.0,-1.0,1.494,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,4.011,1.498,1.501,-2.0,0.5,3.132,0.494,4.959,-2.492,1.494,0.048,6.731,3.56,-1.516,-1.874,-2.508,-0.503,-2.0,-0.395,1.971,5.241,-2.513,-2.481,0.989,3.465,-0.033,0.0,3.979,0.09,1.484,-2.504,-2.502,0.988,-3.504,-2.527,-2.0,-0.609,2.535,-2.0,-0.289,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,76,12.45,24.9,3,1.1672,10.96,399,45.1128,1,15,0,0.015,1.5,1.25,0.0,0.5,16385,1,22.171,0,0,1,10,0.7,3,-2.497,27.397,3.727,3.723,-1.767,2.039,-2.0,1.735,1.98,-3.0,1.247,0.483,-0.757,-0.507,-0.755,-0.755,0.243,0.485,2.804,0.491,-1.507,-1.523,0.721,0.499,0.01,-2.758,0.483,0.483,-0.75,-3.75,0.033,-1.75,-0.754,3.265,1.353,-1.754,-1.661,-0.511,-2.0,-0.52,-2.0,-3.0,0.057,-2.0,1.461,0.246,3.6,3.982,-3.0,1.5,-3.0,0.0,0.0,-1.0,1.91,2.482,-1.0,-1.0,0.0,3.184,1.245,1.239,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.248,-2.0,1.656,1.248,0.233,-2.0,0.25,2.484,0.245,6.206,-0.171,0.745,-1.538,5.067,2.545,-0.521,-2.438,-2.757,2.743,-0.77,-0.37,1.474,3.866,1.66,-1.895,0.491,2.721,2.142,-0.508,3.542,4.121,0.73,-2.753,-2.752,0.49,-3.753,-0.525,-3.756,-1.922,1.951,2.848,-1.271,0.24,3.978,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,24,-2.9453,-4.418,4,-0.2353,0.0,439,55.5809,1,15,0,0.015,1.5,0.75,0.0,0.5,16385,1,-7.447,0,0,1,20,0.3,2,1.797,-6.215,2.237,2.234,2.719,0.0,-1.256,1.989,0.733,-0.521,0.748,1.234,-1.254,-1.504,-1.253,-1.253,-0.508,1.241,1.994,-1.252,-0.759,-2.514,-0.767,1.246,-0.012,-3.255,1.977,1.241,0.499,-4.25,-1.757,1.247,0.496,0.72,-1.502,-2.253,-0.222,2.687,-1.261,0.242,-2.0,-1.256,-2.27,-0.249,0.477,1.981,0.492,1.99,-0.514,0.5,0.488,0.0,1.066,0.0,-0.257,1.489,0.746,-1.0,0.0,1.493,0.747,0.743,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.75,-1.0,0.0,0.0,0.749,-0.256,0.242,0.749,-0.26,-2.0,-0.25,1.49,-0.253,3.723,-1.509,-0.009,-2.507,2.656,5.473,-1.512,-2.754,0.242,1.246,-1.771,-0.755,1.201,-0.763,-3.257,-3.501,-0.506,1.232,-0.008,3.56,0.233,2.737,-0.766,-1.507,-0.752,1.236,-5.252,0.232,-2.755,-2.509,0.728,0.246,-0.503,-0.256,2.734,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,21,18.614,27.921,4,1.6612,64.87,386,33.4197,1,15,0,0.015,2.0,1.75,0.0,0.5,16385,1,9.81,8,0,1,15,0.3,2,11.83,16.091,5.219,3.465,0.467,-1.0,-1.0,1.493,0.486,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,-0.553,4.229,1.494,-0.257,-0.511,-3.264,5.705,-1.252,5.35,-2.261,-1.251,-1.258,-0.25,-3.251,0.271,-1.25,-3.0,2.348,0.797,-1.256,-4.0,16.855,-2.0,-2.275,-2.0,-3.0,4.489,-2.0,-1.0,-4.0,2.308,5.974,-1.251,2.498,-3.0,0.0,-1.0,0.0,3.615,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.257,1.747,-2.0,-2.0,0.736,3.724,0.743,2.468,-2.237,2.244,3.212,8.56,0.46,-1.269,-0.538,-2.259,1.496,-4.0,-5.0,2.469,11.522,-2.266,-2.226,1.487,4.208,2.237,-5.0,0.511,2.235,1.724,-0.512,0.496,1.486,-4.255,-1.28,-6.0,-4.0,6.73,-3.0,-2.253,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,30,5.4447,8.167,4,0.3253,105.07,390,37.4359,1,15,0,0.015,1.5,1.5,0.0,0.5,16385,1,-0.414,6,0,1,20,0.3,3,-7.358,15.525,4.472,2.97,-1.52,-1.0,-1.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-2.505,-0.506,-3.0,-1.522,3.482,0.995,0.989,-2.504,-1.028,1.464,-1.501,0.416,-2.51,-1.501,1.216,-0.5,-3.5,-1.002,-1.5,-0.505,-0.522,-4.0,0.982,-4.0,9.567,-2.0,-0.024,-2.0,-3.0,3.422,-2.0,-1.0,-4.0,3.766,4.978,-0.345,2.0,-3.0,0.0,-1.0,0.0,1.528,2.978,-1.0,-1.0,0.0,-1.0,1.494,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,-0.506,1.498,3.012,-2.0,0.5,3.132,0.494,4.959,-2.492,1.494,2.877,9.534,6.37,-1.516,-1.874,-2.508,-0.503,-3.0,-4.0,1.971,7.721,-2.513,-2.481,0.989,3.465,-0.033,0.0,3.979,0.09,1.484,-2.504,-1.004,0.988,-4.504,-2.527,-2.0,-5.0,2.983,-1.503,-4.0,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,68,6.487,12.974,3,0.7535,49.41,364,34.8901,1,15,0,0.015,1.5,1.75,0.0,0.5,16385,1,6.564,1,0,1,20,0.5,3,8.526,4.448,5.219,3.465,-1.274,4.493,-1.0,1.492,0.486,-3.0,1.745,1.457,0.185,-2.256,-0.257,-3.0,-0.106,4.229,1.494,-0.257,-2.255,-3.264,3.688,-1.252,2.366,-2.261,-1.251,1.784,-0.25,-3.251,-0.503,-1.25,-3.0,3.522,2.488,1.491,-4.0,5.154,-2.0,-1.275,-2.0,-3.0,2.1,-2.0,-1.0,-3.999,1.96,5.974,-0.061,2.498,-3.0,0.0,-1.0,0.0,1.784,3.474,-1.0,-1.0,0.0,-1.0,1.744,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.256,1.747,-2.0,-1.0,0.736,3.671,0.743,3.653,-2.237,2.244,1.87,2.224,0.46,-1.269,-1.277,-2.259,-0.253,-2.0,-4.0,2.469,8.685,-2.266,-2.226,1.487,4.208,0.468,-2.24,-1.257,0.613,1.492,-0.512,0.496,1.486,-3.255,-1.28,-2.0,-4.0,3.59,-2.0,-4.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,22,25.716,38.574,4,1.6091,58.25,376,31.383,1,15,0,0.015,1.5,2.0,0.0,0.5,16385,1,16.103,5,0,1,15,0.3,3,26.776,11.798,5.964,3.952,0.963,-1.0,-1.0,2.159,0.985,-3.0,1.994,1.954,-3.0,-2.007,-0.008,-3.0,0.085,7.984,1.993,-0.008,-0.013,-3.016,-1.022,-1.002,11.016,-2.013,-1.002,-1.009,-0.001,-3.001,1.887,-1.0,-3.0,2.447,1.398,-1.007,-4.0,22.465,-2.0,-2.028,-2.0,-3.0,5.609,-2.0,-1.0,-4.0,3.121,3.977,-1.002,2.998,-3.0,0.0,-1.0,0.0,-1.0,3.971,-1.0,-1.0,0.0,-1.0,1.993,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.008,1.997,-2.0,-2.0,0.992,4.274,0.992,-0.013,-1.984,2.991,5.772,-0.008,0.979,-1.022,-1.8,-2.011,1.996,-4.0,-5.0,2.966,13.963,-2.018,-1.971,1.986,4.953,3.341,-5.0,1.013,4.102,2.323,-2.005,-2.003,1.984,-4.006,-1.033,-6.0,-4.0,-0.891,-3.0,-2.004,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,88,11.9795,23.959,3,1.1893,10.98,398,44.9749,1,15,0,0.015,1.5,1.25,0.0,0.5,16385,1,21.329,0,0,1,15,0.7,3,2.177,21.782,3.727,3.723,-1.767,2.039,-1.0,1.735,1.98,-3.0,1.247,0.483,-0.757,-0.507,-0.755,-0.755,0.243,0.485,3.345,0.491,-1.507,-1.523,0.721,0.499,0.457,-2.758,0.483,0.483,-0.75,-3.75,0.281,-1.75,-0.754,3.677,1.435,-1.754,-1.661,-0.511,-2.0,-0.52,-2.0,-3.0,0.057,-2.0,1.461,0.246,3.6,3.982,-3.0,1.5,-3.0,0.0,0.0,-1.0,1.91,2.482,-1.0,-1.0,0.0,3.184,1.245,1.239,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.248,-2.0,1.656,1.248,0.233,-2.0,0.25,2.484,0.245,6.206,-0.171,0.745,-0.724,5.203,2.545,-0.521,-2.366,-2.757,2.743,-0.77,-0.37,1.474,3.866,1.66,-2.735,0.491,2.721,2.142,-0.508,2.982,0.734,0.73,-2.753,-2.752,0.49,-3.754,-0.525,-3.756,-1.911,1.951,3.107,-1.446,0.24,3.978,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,43,20.358,30.537,4,1.1977,19.83,394,38.0711,1,15,0,0.015,2.0,1.5,0.0,0.5,16385,1,24.482,4,0,1,10,0.5,3,-0.789,31.326,4.472,2.97,-0.028,5.429,-2.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-2.505,-0.506,-3.0,-0.522,3.482,0.995,0.989,-1.009,-1.028,1.464,-1.501,0.893,-2.51,-0.336,-1.507,-0.5,-3.5,-0.646,-1.5,-0.505,2.05,0.298,-1.505,-4.0,7.041,-2.0,-1.024,-2.0,-3.0,1.403,-3.0,-1.0,-3.999,3.816,4.978,-1.501,2.0,-3.0,0.0,-1.0,0.0,3.167,2.978,-1.0,-1.0,0.0,-1.0,1.494,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,-0.505,1.498,2.144,-2.0,0.5,3.338,0.494,4.959,-0.671,1.494,-3.512,7.431,4.404,-1.516,-1.744,-2.508,-0.503,-3.0,2.094,1.971,6.285,-0.513,1.221,0.989,3.465,1.412,-2.506,5.52,7.093,-1.018,-2.504,-2.502,0.988,-3.504,-2.527,-6.0,1.645,4.597,-2.0,1.871,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,84,-1.0037,-3.011,2,-0.1581,0.0,437,56.2929,1,15,0,0.015,1.5,0.75,0.0,0.5,16385,1,-4.297,0,0,1,15,0.7,2,2.583,-5.594,2.237,2.234,2.719,0.0,-1.256,1.989,0.733,-0.521,0.748,1.234,-1.254,-1.504,-1.253,-1.253,-0.508,1.241,1.994,-1.252,-0.759,-2.514,-0.767,1.246,-0.012,-3.255,1.977,1.241,0.499,-4.25,-1.449,1.247,0.496,0.72,0.608,-2.253,-1.99,1.376,-1.261,0.559,-2.0,-1.256,-2.27,-0.171,0.477,1.981,0.492,1.99,-0.514,0.5,0.488,0.0,1.118,0.0,-0.257,1.489,0.746,-1.0,0.0,1.493,0.747,0.743,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.75,-1.0,0.0,0.0,0.749,-0.256,0.242,0.749,-0.26,-2.0,-0.25,1.49,-0.253,3.723,-1.509,-0.009,-2.507,1.774,4.752,-1.512,-0.468,0.242,1.246,-1.771,-1.139,1.201,-0.763,-2.514,-3.501,-0.506,1.232,-0.008,2.417,0.233,2.737,-0.766,-1.507,-0.752,1.236,-4.252,0.232,-2.756,-3.255,0.728,1.715,-0.503,-0.256,2.734,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,33,4.302,6.453,4,0.319,163.35,372,33.6022,1,15,0,0.015,2.0,1.75,0.0,0.5,16385,1,-4.088,6,0,1,20,0.3,2,-2.827,9.28,5.219,3.465,-1.274,-1.0,-1.0,1.493,0.486,-3.0,1.745,1.457,0.185,-2.256,-0.257,-3.0,-1.106,4.229,1.494,-0.257,-2.255,-3.264,5.705,-1.252,2.366,-2.261,-1.251,1.805,-0.25,-3.251,-0.503,-1.25,-3.0,-1.518,-4.0,1.499,-4.0,9.285,-2.0,-1.275,-2.0,-3.0,4.591,-2.0,-1.0,-4.0,1.96,5.974,-0.061,2.498,-3.0,0.0,-1.0,0.0,1.784,3.474,-1.0,-1.0,0.0,-1.0,1.744,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.257,1.747,-2.0,-2.0,0.736,3.671,0.743,3.653,-2.237,2.244,4.336,2.224,0.46,-1.269,-1.277,-2.259,-0.253,-3.0,-4.0,2.469,11.071,-2.266,-2.226,1.487,4.208,0.468,-2.24,-1.257,0.613,1.492,-0.512,0.496,1.486,-4.255,-1.28,-2.0,-5.0,4.824,-3.0,-2.253,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,100,14.986,22.479,4,1.128,12.14,396,45.202,1,15,0,0.015,1.5,1.25,0.0,0.5,16385,1,19.75,0,0,1,20,0.7,4,7.611,14.868,3.727,3.723,-1.767,2.039,-1.0,1.735,1.98,-3.0,1.247,0.483,-0.757,-0.507,-0.755,-0.755,0.243,0.486,3.345,0.491,-2.753,-1.523,0.721,0.499,0.457,-2.758,0.483,0.483,-0.75,-3.75,-0.26,-1.75,-0.754,3.789,1.609,-1.754,-1.661,1.206,-2.0,-0.52,-2.0,-3.0,0.057,-2.0,1.461,2.498,3.588,3.982,-0.631,1.5,-3.0,0.0,0.0,-1.0,1.273,2.482,-1.0,-1.0,0.0,3.184,1.245,1.239,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.248,-2.0,1.656,1.248,0.233,-2.0,0.25,2.484,0.245,6.206,-0.171,0.745,-0.724,5.169,2.545,-0.521,-2.471,-2.757,2.743,-0.77,-0.924,1.474,3.823,-2.761,-2.735,0.491,2.721,1.712,1.746,2.982,-0.434,0.73,-2.753,-2.752,0.49,-3.754,-0.525,-3.756,-2.024,1.325,2.503,-1.271,0.24,3.978,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,32,4.2793,6.419,4,0.3168,164.22,372,33.6022,1,15,0,0.015,1.5,1.75,0.0,0.5,16385,1,-4.122,6,0,1,20,0.3,2,-2.857,9.276,5.219,3.465,-1.274,-1.0,-1.0,1.492,0.486,-3.0,1.745,1.457,0.185,-2.256,-0.257,-3.0,-1.106,4.229,1.494,-0.257,-2.255,-3.264,5.705,-1.252,2.366,-2.261,-1.251,1.784,-0.25,-3.251,-0.503,-1.25,-3.0,-1.518,-4.0,1.491,-4.0,9.285,-2.0,-1.275,-2.0,-3.0,4.591,-2.0,-1.0,-4.0,1.96,5.974,-0.061,2.498,-3.0,0.0,-1.0,0.0,1.784,3.474,-1.0,-1.0,0.0,-1.0,1.744,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.257,1.747,-2.0,-2.0,0.736,3.671,0.743,3.653,-2.237,2.244,4.332,2.224,0.46,-1.269,-1.277,-2.259,-0.253,-3.0,-4.0,2.469,11.071,-2.266,-2.226,1.487,4.208,0.468,-2.24,-1.257,0.613,1.492,-0.512,0.496,1.486,-4.255,-1.28,-2.0,-5.0,4.824,-3.0,-2.253,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,35,26.7907,40.186,4,1.9201,31.12,363,32.7824,1,15,0,0.015,2.0,2.0,0.0,0.5,16385,1,27.682,6,0,1,20,0.3,3,19.932,20.254,5.964,3.952,-1.027,-1.0,-1.0,2.192,0.985,-3.0,1.994,1.954,0.608,-2.007,-0.008,-3.0,-0.768,8.7,1.993,-0.008,-2.006,-3.016,-1.022,-1.002,4.561,-2.013,-1.002,2.38,-0.001,-3.001,0.997,-1.0,-3.0,3.369,-4.0,2.009,-4.0,12.498,-2.0,-1.028,-2.0,-3.0,5.73,-2.0,-1.0,-4.0,2.64,3.977,0.224,2.998,-3.0,0.0,-1.0,0.0,5.145,3.971,-1.0,-1.0,0.0,-1.0,1.993,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.008,1.997,-2.0,-2.0,1.049,4.21,0.992,4.227,-1.984,2.991,8.442,2.971,0.979,-1.022,-3.68,-2.011,-0.003,-3.0,-4.0,2.966,13.423,-2.018,-1.971,1.986,4.953,0.969,0.765,-1.008,1.136,1.999,-2.005,0.002,1.984,-4.006,-1.033,-2.0,-5.0,-1.979,-3.0,-2.004,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,45,18.5817,22.298,5,0.7568,34.69,381,33.5958,1,15,0,0.015,2.0,1.75,0.0,0.5,16385,1,14.562,4,0,1,10,0.5,4,2.211,20.087,5.219,3.465,0.467,7.151,-2.0,1.492,-0.514,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,-3.0,4.229,1.494,-1.257,-0.511,-3.264,3.688,-1.252,2.995,-2.261,0.005,-1.258,-0.25,-3.251,-0.084,-1.25,-3.0,1.341,0.887,-1.256,-4.0,6.48,-2.0,-2.275,-2.0,-3.0,2.1,-3.0,-1.0,-3.999,5.78,5.974,-1.251,2.498,-3.0,0.0,-1.0,0.0,3.716,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.256,1.747,-2.0,-1.0,0.736,3.935,0.743,1.468,-0.78,2.244,-3.264,6.344,0.46,-1.269,-1.049,-2.259,-0.253,-3.0,-4.0,2.469,9.056,-0.266,2.616,1.487,4.208,2.662,-4.999,0.485,9.262,-1.262,-0.512,-1.252,1.486,-3.255,-1.28,-6.0,-3.0,11.943,-2.0,-4.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
