leg,sym,pass,score,nbpR,segpos,rf,oneop,ops,win,sizing,smaP,slowP,mult,step,tpR,trailR,half,mgmtTF,stack,extop1R,nmonster,addtrig,lineplace,nback,buffer,segpos_ex3,h1R,h2R,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129
GoldShield,XAUUSDc,1,25.138,37.707,4,2.3527,5.3,354,37.5706,0,8,0,0.01,1.7,2.0,0.0,0.3,15,0,35.708,0,0,0,0,0.0,4,5.314,32.393,0.0,0.0,0.0,0.0,0.0,1.972,0.936,1.879,-0.01,2.972,-3.0,3.918,0.99,0.0,-2.0,-3.0,0.831,0.0,-2.0,-3.0,-2.1,1.857,2.818,-4.0,-0.058,-1.0,1.73,-0.198,-0.056,-0.015,0.902,-2.02,-0.014,2.805,0.927,-0.062,0.981,0.958,1.794,0.97,-3.0,2.914,0.986,-1.0,-2.0,-4.0,-5.0,1.88,1.769,-2.057,3.879,2.803,-3.017,1.931,-1.0,-1.115,-4.0,-2.0,0.94,1.935,5.829,-0.07,-1.059,-0.062,-2.0,-2.03,1.864,2.946,0.991,0.808,0.985,3.818,-2.0,3.964,-2.0,0.0,0.0,0.0,1.631,-0.063,-1.047,-0.001,1.931,-1.009,-0.014,4.851,-0.007,3.855,-1.036,3.891,-0.029,-1.022,0.934,-1.069,-1.0,-2.05,4.922,-0.035,-4.0,3.941,2.888,3.67,-2.0,0.955,-0.076,-3.0,1.899,6.73,-1.0,0.0,-0.102,-3.0,2.955,3.902,-0.064,1.936,-2.0,3.905,-3.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldShield,XAUUSDc,0,25.138,37.707,4,2.3527,5.3,354,37.5706,0,7,0,0.01,1.7,2.0,0.0,0.3,15,0,35.708,0,0,0,0,0.0,4,5.314,32.393,0.0,0.0,0.0,0.0,0.0,1.972,0.936,1.879,-0.01,2.972,-3.0,3.918,0.99,0.0,-2.0,-3.0,0.831,0.0,-2.0,-3.0,-2.1,1.857,2.818,-4.0,-0.058,-1.0,1.73,-0.198,-0.056,-0.015,0.902,-2.02,-0.014,2.805,0.927,-0.062,0.981,0.958,1.794,0.97,-3.0,2.914,0.986,-1.0,-2.0,-4.0,-5.0,1.88,1.769,-2.057,3.879,2.803,-3.017,1.931,-1.0,-1.115,-4.0,-2.0,0.94,1.935,5.829,-0.07,-1.059,-0.062,-2.0,-2.03,1.864,2.946,0.991,0.808,0.985,3.818,-2.0,3.964,-2.0,0.0,0.0,0.0,1.631,-0.063,-1.047,-0.001,1.931,-1.009,-0.014,4.851,-0.007,3.855,-1.036,3.891,-0.029,-1.022,0.934,-1.069,-1.0,-2.05,4.922,-0.035,-4.0,3.941,2.888,3.67,-2.0,0.955,-0.076,-3.0,1.899,6.73,-1.0,0.0,-0.102,-3.0,2.955,3.902,-0.064,1.936,-2.0,3.905,-3.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
